EVALUATION RESULTS:
bleu,success,match
0.22751622494310936,0.8297520611135306,0.8384615383970414
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
1220,3,royal spice is located at victoria avenue chesterton . do you need any other information ? thank you . goodbye .,indian cheap centre EOS_Z1,indian cheap EOS_Z1,thank you . good bye .,thank you for calling us and please use our system again . goodbye .
1346,4,,,,,
1346,0,can you recommend me a moderately priced restaurant in the north part of town ?,moderate north EOS_Z1,moderate north EOS_Z1,there are two pricerange_SLOT priced restaurants in the area_SLOT part of town . do you have a preference for the type of food ?,i found two restaurants . would you prefer food_SLOT or food_SLOT food ?
1346,1,i found two restaurants . would you prefer chinese or indian food ? i don't care what kind of food .,moderate north EOS_Z1,moderate north EOS_Z1,i found several restaurants in the area_SLOT part of town . do you have a preference for the type of food ?,there are two restaurants in the pricerange_SLOT price range and area_SLOT area . there is golden wok and there is the nirala .
1346,2,there are two restaurants in the moderate price range and north area . there is golden wok and there is the nirala .what is the address and phone number of the golden wok ?,moderate north EOS_Z1 address phone,moderate north EOS_Z1 address phone,the golden wok 's phone number is 01223 350688 . is there anything else i can help you with ?,the golden wok address is 191 histon road chesterton and the phone number is 01223 350688 . is there anything else i can help you with ?
1346,3,"the golden wok address is 191 histon road chesterton and the phone number is 01223 350688 . is there anything else i can help you with ? thank you , goodbye .",moderate north EOS_Z1,moderate north EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you for using the cambridge restaurant system . please call again ! goodbye .
1299,4,,,,,
1299,0,sedang mencari makanan barbeku .,barbeku EOS_Z1,barbeku EOS_Z1,tidak ada restoran yang menyediakan makanan food_SLOT . apakah kamu ingin mencoba hal lain ?,tidak ada restoran food_SLOT yang terdaftar . bisakah saya menemukan mu sebuah restoran yang berbeda ?
1299,1,tidak ada restoran barbeku yang terdaftar . bisakah saya menemukan mu sebuah restoran yang berbeda ?bagaimana dengan pub gastronomi ?,pub gastronomi EOS_Z1,pub gastronomi EOS_Z1,terdapat beberapa restoran food_SLOT di daerah area_SLOT kota . apakah kamu ingin informasi lebih lanjut mengenai mereka ?,ada empat restoran food_SLOT . saya merekomendasikan the cow pizza kitchen and bar yang berada di area_SLOT dan mempunyai harga yang menengah .
1299,2,ada empat restoran pub gastronomi . saya merekomendasikan the cow pizza kitchen and bar yang berada di pusat dan mempunyai harga yang menengah .apa alamat dan nomornya ?,pub gastronomi EOS_Z1 address phone,pub gastronomi EOS_Z1 address phone,the cow pizza kitchen and bar berada di 2 sturton street city area_SLOT dan nomornya adalah 01223 308871 . apakah ada hal lain yang dapat saya bantu ?,alamatnya adalah corn exchange street dan nomornya adalah 01223 308871 .
1299,3,alamatnya adalah corn exchange street dan nomornya adalah 01223 308871 .terima kasih sampai jumpa .,pub gastronomi EOS_Z1,pub gastronomi EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,sampai jumpa .
1338,4,,,,,
1338,0,i want to find a restaurant in the north part of town and serves international food .,international north EOS_Z1,international north EOS_Z1,there are no food_SLOT restaurants in the area_SLOT part of town . would you like to try something else ?,"i'm sorry , there are no food_SLOT restaurants listed in that area . would you like to try something else ?"
1338,1,"i'm sorry , there are no international restaurants listed in that area . would you like to try something else ? are there any italian restaurants in that part of town ?",italian north EOS_Z1,italian north EOS_Z1,there are two food_SLOT restaurants in the area_SLOT part of town . do you have a preference for the type of food or price range ?,yes . da vinci pizzeria restaurant in the area_SLOT part of town and in the pricerange_SLOT price range . would you like more information for them ?
1338,2,"yes . da vinci pizzeria restaurant in the north part of town and in the cheap price range . would you like more information for them ? yes , the address and phone number please .",italian north EOS_Z1 address phone,italian north EOS_Z1 address phone,da vinci pizzeria is at 20 milton road chesterton and the phone number is 01223 351707 .,"here is the information you have requested . phone number is 01223 351707 , and address is 20 milton road chesterton . will that be all ?"
1338,3,"here is the information you have requested . phone number is 01223 351707 , and address is 20 milton road chesterton . will that be all ?thank you . good bye",italian north EOS_Z1,italian north EOS_Z1,thank you and good bye,you're welcome . goodbye .
1286,4,,,,,
1286,0,i want expensive korean food . i want the address and area of town .,korean expensive EOS_Z1 address area,korean expensive EOS_Z1 address area,little seoul is located at 108 regent street city area_SLOT .,little seoul is a food_SLOT restaurant in the city area_SLOT and is in the pricerange_SLOT price range . the address is 108 regent street .
1286,1,little seoul is a korean restaurant in the city centre and is in the expensive price range . the address is 108 regent street .what part of town is that in ?,korean expensive EOS_Z1 area,korean expensive EOS_Z1 area,little seoul is located in the area_SLOT of town .,little seoul is located in the area_SLOT of town .
1286,2,little seoul is located in the centre of town .i wanted indonesian food if possible . i wanted to ask about expensive indonesian food first .,indonesian expensive EOS_Z1,indonesian expensive EOS_Z1,"i'm sorry , there are no food_SLOT restaurants in the pricerange_SLOT price range . would you like to try something else ?",there are no food_SLOT restaurants . may i search for something else ?
1286,3,there are no indonesian restaurants . may i search for something else ?thank you for your help !,indonesian expensive EOS_Z1,indonesian expensive EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,not a problem . have a good day and contact us again if you need anything else .
1254,4,,,,,
1254,0,i would like a moderately priced restaurant that serves brazilian food,brazilian moderate EOS_Z1,brazilian moderate EOS_Z1,"i'm sorry , there are no pricerange_SLOT priced food_SLOT restaurants . would you like to try something else ?","unfortunately , there are no food_SLOT restaurants available . is there a second food option you would like to try ?"
1254,1,"unfortunately , there are no brazilian restaurants available . is there a second food option you would like to try ?is there any restaurants that have gastropub type of food ?",gastropub moderate EOS_Z1,gastropub moderate EOS_Z1,"yes , there are two restaurants that serve food_SLOT food . do you have a preference on area ?",backstreet food_SLOT is a food_SLOT located in the area_SLOT part of town and in the pricerange_SLOT price range .
1254,2,backstreet bistro is a gastropub located in the centre part of town and in the expensive price range . may i have their address and phone number please ?,gastropub moderate EOS_Z1 address phone,gastropub moderate EOS_Z1 address phone,backstreet food_SLOT is at 2 sturton street city area_SLOT and the phone number is 01223 315232 . is there anything else i can help you with ?,backstreet food_SLOT is located at 2 sturton street city area_SLOT and their phone number is 01223 306306 .
1254,3,backstreet bistro is located at 2 sturton street city centre and their phone number is 01223 306306 .thank you goodbye .,gastropub moderate EOS_Z1,gastropub moderate EOS_Z1,thank you and good bye,goodbye .
1316,4,,,,,
1316,0,saya sedang mencari restoran yang murah dan menyediakan makanan cina .,cina murah EOS_Z1,cina murah EOS_Z1,apakah kamu ingin makanan food_SLOT ?,area dari kota mana yang anda cari ?
1316,1,area dari kota mana yang anda cari ?saya tidak peduli .,cina murah tidak peduli EOS_Z1,cina murah tidak peduli EOS_Z1,"iya , iya , iya , iya , iya , thanh binh adalah restoran food_SLOT pricerange_SLOT di bagian area_SLOT dari kota . apakah anda ingin alamat dan nomor teleponnya ?","kami memiliki empat restoran dengan harga yang pricerange_SLOT dengan menyediakan makanan food_SLOT , apakah ada hal lain yang bisa saya bantu ?"
1316,2,"kami memiliki empat restoran dengan harga yang murah dengan menyediakan makanan cina , apakah ada hal lain yang bisa saya bantu ?iya mohon . saya menginginkan alamat adn nomor telepon siapapun dari mereka .",cina murah tidak peduli EOS_Z1 address phone,cina murah tidak peduli EOS_Z1 address phone,alamatnya adalah cambridge leisure park clifton way dan nomor teleponnya adalah 01223 327908 .,charlie chan berlokasi di regent street city area_SLOT dan nomor teleponnya adalah 01223 361763 . apakah ada hal lain yang dapat saya bantu ?
1316,3,"charlie chan berlokasi di regent street city centre dan nomor teleponnya adalah 01223 361763 . apakah ada hal lain yang dapat saya bantu ?terima kasih , sampai jumpa",cina murah tidak peduli EOS_Z1,cina murah tidak peduli EOS_Z1,"terima kasih , sampai jumpa .",sama-sama ! selamat tinggal !
1306,4,,,,,
1306,0,looking for barbeque food .,barbeque EOS_Z1,barbeque EOS_Z1,"i'm sorry , there are no restaurants serving food_SLOT food . would you like to try something else ?",there is not a food_SLOT restaurant listed . may i have you find a different restaurant ?
1306,1,there is not a barbeque restaurant listed . may i have you find a different restaurant ? how about gastropub ?,gastropub EOS_Z1,gastropub EOS_Z1,there are two restaurants that serve food_SLOT food . do you have a preference ?,there are four food_SLOT restaurants . i recommend the cow pizza kitchen and bar which is in the center and pricerange_SLOT priced .
1306,2,there are four gastropub restaurants . i recommend the cow pizza kitchen and bar which is in the center and moderately priced .what is the address and phone number ?,gastropub EOS_Z1 address phone,gastropub EOS_Z1 address phone,the cow pizza kitchen and bar is located at corn exchange street and the phone number is 01223 308871 . is there anything else i can help you with ?,their address is corn exchange street and their phone number is 01223 308871 .
1306,3,"their address is corn exchange street and their phone number is 01223 308871 .thank you , goodbye .",gastropub EOS_Z1,gastropub EOS_Z1,thank you and good bye,goodbye .
1248,4,,,,,
1248,0,i am looking for a restaurant in the west part of town and is in the moderate price range .,moderate west EOS_Z1,moderate west EOS_Z1,there are several restaurants in the area_SLOT part of town . do you have a preference for the type of food ?,do you have a preference on the type of food ?
1248,1,do you have a preference on the type of food ?i don't have a preference .,moderate west EOS_Z1,moderate west EOS_Z1,there are several restaurants in the area_SLOT part of town . do you have a preference on the type of food ?,prezzo is an food_SLOT restaurant in the area of area_SLOT in the pricerange_SLOT price range .
1248,2,prezzo is an italian restaurant in the area of west in the moderate price range . what is the address ?,moderate west italian EOS_Z1 address,moderate west EOS_Z1 address,prezzo is located at 21-24 area_SLOT street . is there anything else i can help you with ?,prezzo is located at 21-24 area_SLOT road . do you want the phone number ?
1248,3,"prezzo is located at 21-24 northampton road . do you want the phone number ? no , thank you . that is all i wanted to know . good bye .",moderate west italian EOS_Z1,moderate west EOS_Z1,thank you . good bye .,thank you for using the system . good bye .
1229,4,,,,,
1229,0,i am looking for a cheap restaurant that is in the north part of town .,cheap north EOS_Z1,cheap north EOS_Z1,there are two pricerange_SLOT restaurants in the area_SLOT part of town . do you have a preference for the type of food ?,royal spice is an food_SLOT restaurant in the area_SLOT part of town . it is in the pricerange_SLOT price range .
1229,1,royal spice is an indian restaurant in the north part of town . it is in the cheap price range . i'm not interested in that choise . is there anything else within those categories ?,cheap north EOS_Z1,cheap north EOS_Z1,royal spice is in the area_SLOT part of town and in the pricerange_SLOT price range .,how about da vinci pizzeria ? a pricerange_SLOT food_SLOT place in the area_SLOT ?
1229,2,how about da vinci pizzeria ? a cheap italian place in the north ?i would like the phone number and address of da vinci pizzeria,cheap north italian EOS_Z1 address phone,cheap north EOS_Z1 address phone,da vinci pizzeria is at 20 milton road chesterton and the phone number is 01223 351707 .,"no problem , its phone number is 01223 351707 and address is 20 milton road chesterton ."
1229,3,"no problem , its phone number is 01223 351707 and address is 20 milton road chesterton .thank you . good bye .",italian cheap north italian EOS_Z1,cheap north EOS_Z1,thank you and good bye,"thank you , goodbye ."
1251,4,,,,,
1251,0,"hello , i am looking for a moderately priced restaurant on the east side of town .",moderate east EOS_Z1,moderate east EOS_Z1,there are several pricerange_SLOT priced restaurants in the area_SLOT part of town . do you have a preference for the type of food ?,do you want curry prince ?
1251,1,do you want curry prince ?is there anything else ?,moderate east EOS_Z1,moderate east EOS_Z1,there are two restaurants in the area_SLOT part of town . do you have a preference for the type of food or type of food ?,"there are two other pricerange_SLOT priced restaurants on the area_SLOT side , pizza hut fen ditton serving food_SLOT food , and rajmahal , another food_SLOT restaurant ."
1251,2,"there are two other moderately priced restaurants on the east side , pizza hut fen ditton serving italian food , and rajmahal , another indian restaurant .what is the address , phone number , and type of food of one of them ?",moderate east EOS_Z1 address food phone,moderate east EOS_Z1 address food phone,pizza hut fen ditton is located at quayside off bridge street and the phone number is 01223 241387 . is there anything else i can help you with ?,rajmahal is the food_SLOT restaurant . they are at 7 barnwell road fen ditton and their number is 01223 244955 .
1251,3,rajmahal is the indian restaurant . they are at 7 barnwell road fen ditton and their number is 01223 244955 .thank you . good bye .,moderate east EOS_Z1,moderate east EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you and have a great day !
1230,4,,,,,
1230,0,where can i find portuguese food ?,portuguese EOS_Z1,portuguese EOS_Z1,nandos is a food_SLOT restaurant in the area_SLOT of town .,i found two food_SLOT restaurants . would you prefer the area_SLOT or area_SLOT part of town ?
1230,1,i found two portuguese restaurants . would you prefer the south or centre part of town ? any area .,portuguese EOS_Z1,portuguese EOS_Z1,nandos is a food_SLOT restaurant in the area_SLOT part of town . would you like their location ?,nandos is a food_SLOT restaurant in the area_SLOT part of town .
1230,2,nandos is a portuguese restaurant in the south part of town .what is the address ?,portuguese EOS_Z1 address,portuguese EOS_Z1 address,nandos is located at cambridge leisure park clifton way . is there anything else i can help you with ?,nandos is located at cambridge leisure park clifton way . is there anything else i can help you with today ?
1230,3,"nandos is located at cambridge leisure park clifton way . is there anything else i can help you with today ?no , thank you .",portuguese EOS_Z1,portuguese EOS_Z1,thank you .,thank you .
1221,4,,,,,
1221,0,saya sedang mencari restoran yang mahal dan menyediakan makanan wales .,wales mahal EOS_Z1,wales mahal EOS_Z1,tidak ada restoran food_SLOT yang pricerange_SLOT . apakah kamu ingin mencoba hal lain ?,"saya mohon maaf , tidak ada restoran dengan rentang harga yang pricerange_SLOT yang menyediakan makanan food_SLOT . apakah anda ingin mencoba tipe makanan yang lain ?"
1221,1,"saya mohon maaf , tidak ada restoran dengan rentang harga yang mahal yang menyediakan makanan wales . apakah anda ingin mencoba tipe makanan yang lain ?bagaimana dengan makanan korea ?",korea mahal EOS_Z1,korea mahal EOS_Z1,little seoul menyediakan makanan food_SLOT dan berada di rentang harga pricerange_SLOT . apakah anda ingin informasi lebih lanjut terkait mereka ?,little seoul adalah restoran food_SLOT pricerange_SLOT . apakah ada hal lain yang bisa saya bantu ?
1221,2,"little seoul adalah restoran korea mahal . apakah ada hal lain yang bisa saya bantu ?iya , saya ingin alamat dan bagian kota mana dari lokasi mereka .",korea mahal EOS_Z1 address area,korea mahal EOS_Z1 address area,little seoul berada di 108 regent street city area_SLOT dan nomornya adalah 01223 308681 .,little seoul berlokasi di bagian area_SLOT dari kota dan alamatnya adalah 108 regent street city area_SLOT nomor 108 .
1221,3,little seoul berlokasi di bagian pusat dari kota dan alamatnya adalah 108 regent street city centre nomor 108 .terima kasih sampai jumpa .,korea mahal EOS_Z1,korea mahal EOS_Z1,"terima kasih , sampai jumpa .",semoga harimu menyenangkan ! sampai jumpa .
1297,4,,,,,
1297,0,saya mencari sebuah restoran yang menyediakan masakan vegetarian .,vegeetarian EOS_Z1,vegeetarian EOS_Z1,tidak ada restoran yang menyediakan masakan food_SLOT . apakah kamu ingin mencoba hal yang lain ?,kami tidak memiliki restoran yang menyediakan makanan food_SLOT . bisakah saya membantumu dengan hal lainnya ?
1297,1,kami tidak memiliki restoran yang menyediakan makanan vegetarian . bisakah saya membantumu dengan hal lainnya ?kalau begitu bisakah kamu mencarikan restoran vietnam ?,vietnam EOS_Z1,vietnam EOS_Z1,thanh binh adalah restoran food_SLOT di daerah area_SLOT kota yang menyediakan makanan food_SLOT .,thanh binh menyediakan masakan food_SLOT . berlokasi di 17 magdalene street city area_SLOT . apakah kamu menginginkan informasi selanjutnya ?
1297,2,"thanh binh menyediakan masakan vietnam . berlokasi di 17 magdalene street city centre . apakah kamu menginginkan informasi selanjutnya ?tidak , terima kasih .",vietnam EOS_Z1,vietnam EOS_Z1,"terima kasih , sampai jumpa .",sampai jumpa .
1297,3,sampai jumpa .sampai jumpa .,vietnam EOS_Z1,vietnam EOS_Z1,sampai jumpa .,sampai jumpa .
1344,4,,,,,
1344,0,i want a restaurant in the north part of town and serves british food .,british north EOS_Z1,british north EOS_Z1,there is a food_SLOT restaurant in the area_SLOT part of town .,there are no food_SLOT restaurants in the area_SLOT part of town . shall i search for something else ?
1344,1,"there are no british restaurants in the north part of town . shall i search for something else ?yes . i'd like the address , phone number , and price range of the best indian restaurant there is .",indian north EOS_Z1 address phone pricerange,indian north EOS_Z1 address phone pricerange,the nirala is located at 205 victoria road chesterton and the phone number is 01223 360966 . is there anything else i can help you with ?,royal spice is an food_SLOT restaurant located in the area_SLOT part of town and is in the pricerange_SLOT price range . would you like their address ?
1344,2,royal spice is an indian restaurant located in the north part of town and is in the cheap price range . would you like their address ?of course !,indian north EOS_Z1 address,indian north EOS_Z1 address,royal spice is located at victoria avenue chesterton . is there anything else i can help you with ?,"their address is victoria avenue chesterton , postal code c .b 4 , 1 e .h . what else can i do for you ?"
1344,3,"their address is victoria avenue chesterton , postal code c .b 4 , 1 e .h . what else can i do for you ?that 's it . thank you .",indian north EOS_Z1,indian north EOS_Z1,thank you .,thank yo and good bye .
1348,4,,,,,
1348,0,hello . i'm trying to find a restaurant that serves swiss food . can you recommend anything to me ?,swiss EOS_Z1,swiss EOS_Z1,there are no restaurants serving food_SLOT food .,unfortunately there are no restaurants that serve food_SLOT food in this area . would you consider trying a different cuisine ?
1348,1,unfortunately there are no restaurants that serve swiss food in this area . would you consider trying a different cuisine ?oh okay . what are my choices for british food then ?,british EOS_Z1,british EOS_Z1,there are three restaurants that serve food_SLOT food . do you have a preference ?,there are several restaurants that serve food_SLOT food in this area . cotto has great food in a pricerange_SLOT price range . it is located at 183 area_SLOT road city area_SLOT .
1348,2,there are several restaurants that serve british food in this area . cotto has great food in a moderate price range . it is located at 183 east road city centre .what is the phone number ?,british moderate EOS_Z1 phone,british EOS_Z1 phone,cotto 's phone number is 01223 302010 . is there anything else i can help you with ?,their phone number is 01223 302010 .
1348,3,"their phone number is 01223 302010 .thank you , goodbye .",british moderate EOS_Z1,british EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you . good bye
1284,4,,,,,
1284,0,"hello , i am looking for a malaysian restaurant on the north side of town .",malaysian north EOS_Z1,malaysian north EOS_Z1,"i'm sorry , there are no food_SLOT restaurants in the area_SLOT part of town . would you like to try something else ?",i'm sorry . i don't show any results for food_SLOT restaurants on the area_SLOT side of town . would you like me to search any other areas ?
1284,1,"i'm sorry . i don't show any results for malaysian restaurants on the north side of town . would you like me to search any other areas ?no , how about a french restaurant instead ?",french north EOS_Z1,french north EOS_Z1,little seoul is a food_SLOT restaurant in the area_SLOT part of town . would you like their address ?,how about restaurant two two at 22 chesterton road chesterton
1284,2,"how about restaurant two two at 22 chesterton road chestertonphone number , please .",french north EOS_Z1 phone,french north EOS_Z1 phone,cote is located at 22 chesterton road chesterton and their phone number is 01223 311053 . is there anything else i can help you with ?,their phone number is 01223 351880 .
1284,3,"their phone number is 01223 351880 .thanks , goodbye !",french north EOS_Z1,french north EOS_Z1,goodbye .,you're quite welcome . good bye .
1328,4,,,,,
1328,0,i would like a restaurant in the south part of town that serves jamaican food,jamaican south EOS_Z1,jamaican south EOS_Z1,"i'm sorry , there are no food_SLOT restaurants in the area_SLOT part of town . would you like to try something else ?",there are no restuarants on the area_SLOT side of town the serves food_SLOT food . is there another type of food you woluld like ?
1328,1,there are no restuarants on the west side of town the serves jamaican food . is there another type of food you woluld like ?how about chinese food ?,chinese south EOS_Z1,chinese south EOS_Z1,there are several food_SLOT restaurants in the area_SLOT part of town . do you have a preference on the area ?,"peking restaurant serves food_SLOT food , it is in the pricerange_SLOT price range , and it is in the area_SLOT part of town . would you like the address and phone number ?"
1328,2,"peking restaurant serves chinese food , it is in the expensive price range , and it is in the south part of town . would you like the address and phone number ?just their address , please .",chinese south EOS_Z1 address,chinese south EOS_Z1 address,peking restaurant is located at 529 newmarket road fen ditton and the phone number is 01223 248882 . is there anything else i can help you with ?,the peking restaurant is at 10 homerton street city area_SLOT . can i be of further help ?
1328,3,the peking restaurant is at 10 homerton street city centre . can i be of further help ?no thank you . goodbye .,chinese south EOS_Z1,chinese south EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,"thank you , goodbye ."
1341,4,,,,,
1341,0,i would like to find an expensive restaurant in the east part of town .,expensive east EOS_Z1,expensive east EOS_Z1,there are several pricerange_SLOT restaurants in the area_SLOT part of town . do you have a preference for the type of food ?,what type of food are you looking for ?
1341,1,what type of food are you looking for ?i don't care .,expensive east EOS_Z1,expensive east EOS_Z1,there are several restaurants in the area_SLOT part of town . do you have a preference for the type of food ?,"grafton hotel restaurant serves food_SLOT food , in the pricerange_SLOT price range and in the area_SLOT . would you like to know the address and phone number ?"
1341,2,"grafton hotel restaurant serves british food , in the expensive price range and in the east . would you like to know the address and phone number ? just the phone number is fine , please .",expensive east EOS_Z1 address phone,expensive east EOS_Z1 phone,the phone number is 01223 241387 and they are located at grafton hotel 619 newmarket road fen ditton . is there anything else i can help you with ?,the phone number is 01223 241387 . will that be all ?
1341,3,"the phone number is 01223 241387 . will that be all ?that is all , thank you very much . good bye .",expensive east EOS_Z1,expensive east EOS_Z1,thank you for using the cambridge restaurant system . goodbye .,thank you for using the cambridge system . goodbye .
1250,4,,,,,
1250,0,saya ingin sebuah restoran barbekyu .,barbekyu EOS_Z1,barbeku EOS_Z1,tidak ada restoran yang cocok dengan permintaanmu . apakah kamu ingin mencoba hal yang lain ?,"di mana kamu ingin mencari restoran nya , dan kisaran harga berapa yang kamu sukai ?"
1250,1,"di mana kamu ingin mencari restoran nya , dan kisaran harga berapa yang kamu sukai ?saya tidak peduli dengan kisaran harga atau lokasi .",barbeku tidak peduli EOS_Z1,barbeku tidak peduli tidak peduli EOS_Z1,apakah kamu ingin informasi tambahan ?,tidak ada restoran yang menyediakan barbekyu .
1250,2,"tidak ada restoran yang menyediakan barbekyu .apakah kamu memiliki alamat , nomor telepon dan kodepos untuk sebuah restoran makanan amerika utara ?",amerika utara tidak peduli EOS_Z1 address phone postcode,amerika utara tidak peduli tidak peduli EOS_Z1 address phone postcode,nomor telepon dari food_SLOT adalah 01223 577786 . apakah ada hal lain yang dapat saya bantu ?,"gourmet burger kitchen itu berlokasi di regent street city area_SLOT , kode postnya c .b 2 , 1 a .b . nomor teleponnya adalah 01223 312598 ."
1250,3,"gourmet burger kitchen itu berlokasi di regent street city centre , kode postnya c .b 2 , 1 a .b . nomor teleponnya adalah 01223 312598 .terima kasih sampai jumpa .",amerika utara tidak peduli EOS_Z1,amerika utara tidak peduli tidak peduli EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,terima kasih .
1333,4,,,,,
1333,0,i need a restaurant in the east part of town that serves world food .,world east EOS_Z1,world east EOS_Z1,there are no food_SLOT restaurants in the area_SLOT part of town . would you like a different type of food ?,i found no matching records for your requests . do you want to try something else ?
1333,1,i found no matching records for your requests . do you want to try something else ?how about chinese food ?,chinese east EOS_Z1,chinese east EOS_Z1,yu garden is a food_SLOT restaurant in the area_SLOT part of town .,yu garden is a great food_SLOT restaraunt on the area_SLOT side of town . should i get you their phone number ?
1333,2,"yu garden is a great chinese restaraunt on the east side of town . should i get you their phone number ?yes , please , and the address and postcode also .",chinese east EOS_Z1 address phone postcode,chinese east EOS_Z1 address phone postcode,"yu garden 's phone number is 01223 248882 and the postcode is c .b 5 , 8 p .a .","the address is 529 newmarket road fen ditton , the postcode is cb58pa , and the phone number is 01223 248882 ."
1333,3,"the address is 529 newmarket road fen ditton , the postcode is cb58pa , and the phone number is 01223 248882 .thank you , goodbye .",chinese east EOS_Z1,chinese east EOS_Z1,thank you and good bye,"goodbye , and thank you for using the cambridge restaurant system ."
1222,4,,,,,
