EVALUATION RESULTS:
bleu,success,match
0.1264793063235985,0.7257383916188646,0.8548387095395421
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
646,1,"cambridge lodge restaurant berada di bagian barat kota , dan mereka menyediakan makanan eropa .terimakasih . bisakah saya mendapatkan alamatnya tolong ?",eropa barat EOS_Z1 address,barat EOS_Z1 address,alamatnya adalah cambridge leisure park clifton way . apakah kamu ingin informasi lebih lanjut ?,iya . alamat mereka adalah huntingdon road city centre 139 .
646,2,iya . alamat mereka adalah huntingdon road city centre 139 .terimakasih . saya menginginkan kisaran harga mereka dan nomor teleponnya juga tolong .,eropa barat EOS_Z1,barat EOS_Z1 phone pricerange,"terima kasih , sampai jumpa .",cambridge lodge restaurant berada di kisaran harga yang pricerange_SLOT dan nomor teleponnya adalah 01223 355166 .
646,3,cambridge lodge restaurant berada di kisaran harga yang mahal dan nomor teleponnya adalah 01223 355166 .terima kasih sampai jumpa .,eropa barat EOS_Z1,barat EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,sama sama . sampai jumpa .
646,4,sama sama . sampai jumpa .sampai jumpa .,eropa barat EOS_Z1,barat EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,nikmati pengalaman bersantap kamu .
629,5,,,,,
629,0,saya mencari sebuah restoran di ujung barat yang harganya tidak terlalu mahal .,mahal barat tidak peduli EOS_Z1,menengah barat EOS_Z1,"maafkan saya , tidak ada restoran yang menyediakan makanan food_SLOT .",saint johns chop house ?
629,1,saint johns chop house ?dimana saint johns chop house ?,mahal barat tidak peduli EOS_Z1,menengah barat EOS_Z1 address,saint johns chop house berlokasi di bagian area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,itu terletak di jalan northampton 21-24
629,2,itu terletak di jalan northampton 21-24apakah ini berada di bagian barat kota dan bisakah saya memiliki nomor teleponnya ?,mahal barat tidak peduli EOS_Z1 phone,menengah barat EOS_Z1 phone,nomor telepon dari northampton adalah 01223 248882 .,saint johns chop house berada di bagian area_SLOT kota . nomor teleponnya adalah 01223 353110 .
629,3,"saint johns chop house berada di bagian barat kota . nomor teleponnya adalah 01223 353110 .jenis makanan apa yang mereka sajikan ? dan untuk memperjelas , ini harganya yang menengah , benar ?",mahal barat tidak peduli EOS_Z1,menengah barat EOS_Z1 food,apakah kamu ingin informasi tambahan ?,saint johns chop house adalah sebuah restoran food_SLOT di daerah area_SLOT yang menengah harganya .
629,4,saint johns chop house adalah sebuah restoran inggris di daerah barat yang menengah harganya .terima kasih sampai jumpa .,mahal barat tidak peduli EOS_Z1,menengah barat EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,"sama -sama , sampai jumpa ."
639,5,,,,,
639,0,carikan saya sebuah restoran yang menyediakan makanan eropa .,eropa EOS_Z1,eropa EOS_Z1,ada dua restoran yang menyediakan makanan food_SLOT . apakah kamu ingin informasi lebih lanjut ?,"terdapat beberapa restoran yang menyediakan makanan food_SLOT . apakah kamu ingin daerah area_SLOT , area_SLOT atau bagian area_SLOT dari kota ?"
639,1,"terdapat beberapa restoran yang menyediakan makanan eropa . apakah kamu ingin daerah barat , pusat atau bagian selatan dari kota ?saya tidak terlalu peduli .",eropa tidak peduli barat EOS_Z1,eropa tidak peduli EOS_Z1,apakah kamu ingin informasi lebih lanjut mengenai makanan food_SLOT ?,kisaran harga berapa yang ingin kamu cari ?
639,2,kisaran harga berapa yang ingin kamu cari ?kisaran harga berapa pun tidak apa apa .,eropa tidak peduli barat EOS_Z1,eropa tidak peduli tidak peduli EOS_Z1,curry prince adalah restoran food_SLOT yang berada di area_SLOT kota yang menyediakan makanan food_SLOT .,cambridge lodge restaurant menyediakan makanan food_SLOT . apakah ada yang bisa saya bantu lagi ?
639,3,cambridge lodge restaurant menyediakan makanan eropa . apakah ada yang bisa saya bantu lagi ?bisakah saya memiliki nomor telepon dan kodepos untuk restoran tersebut ?,eropa barat tidak peduli EOS_Z1 phone postcode,eropa tidak peduli tidak peduli EOS_Z1 phone postcode,"cambridge lodge restaurant berlokasi di cambridge leisure park clifton way dan kodeposnya adalah c .b 2 , 1 u .f .","nomor teleponnya adalah 01223 355166 dan kodeposnya adalah c .b 3 , 0 d .q . apakah ada hal yang lain ?"
639,4,"nomor teleponnya adalah 01223 355166 dan kodeposnya adalah c .b 3 , 0 d .q . apakah ada hal yang lain ?tidak , terima kasih .",eropa barat tidak peduli EOS_Z1,eropa tidak peduli tidak peduli EOS_Z1,"terima kasih , sampai jumpa .",terima kasih .
615,5,,,,,
615,0,saya ingin mencari sebuah restoran dengan harga yang menengah di bagian utara kota . berapa nomor teleponnya ?,menengah utara EOS_Z1 phone,menengah utara EOS_Z1 phone,nomor teleponnya adalah 01223 362456 .,golden wok berada di kisaran harga yang menengah dan berada di daerah area_SLOT kota .
615,1,golden wok berada di kisaran harga yang menengah dan berada di daerah utara kota .apakah ada yang lain dalam kisaran harga mahal di wilayah utara kota ?,menengah utara EOS_Z1,mahal utara EOS_Z1,golden wok berada di area_SLOT kota dan berada di rentang harga menengah . apakah kamu ingin informasi lebih lanjut mengenai informasi tambahan ?,"iya , terdapat sebuah restoran food_SLOT yang pricerange_SLOT bernama restaurant two two ."
615,2,"iya , terdapat sebuah restoran perancis yang mahal bernama restaurant two two .berapa nomor telepon yang itu tolong ?",menengah utara EOS_Z1 phone,mahal utara EOS_Z1 phone,nomor telepon dari restaurant two two adalah 01223 248882 .,nomor teleponnya adalah 01223 351880 .
615,3,nomor teleponnya adalah 01223 351880 .apa nomornya ?,menengah utara EOS_Z1 phone,mahal utara EOS_Z1 phone,nomornya adalah 01223 362456 .,nomor telepon dari restaurant two two adalah 01223 351880 . apa lagi yang bisa saya bantu ?
615,4,nomor telepon dari restaurant two two adalah 01223 351880 . apa lagi yang bisa saya bantu ?sudah cukup . terima kasih .,menengah utara EOS_Z1,mahal utara EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,dengan senang hati . sampai jumpa .
673,5,,,,,
673,0,saya mencari sebuah restoran yang menyediakan makanan maroko dan dengan harga yang menengah .,maroko menengah EOS_Z1,maroko menengah EOS_Z1,tidak ada restoran food_SLOT di area ini . apakah kamu ingin mencoba hal lain ?,area mana yang kamu suka ?
673,1,area mana yang kamu suka ?saya tidak peduli di daerah manapun itu .,maroko tidak peduli menengah EOS_Z1,maroko menengah tidak peduli EOS_Z1,"maafkan saya , tidak ada restoran food_SLOT menengah di daerah manakah yang kamu inginkan ?",tidak ada restoran food_SLOT dengan harga yang menengah di daerah manapun . mungkin ada jenis makanan lain yang kamu minati ?
673,2,"tidak ada restoran maroko dengan harga yang menengah di daerah manapun . mungkin ada jenis makanan lain yang kamu minati ?iya , bagaimana dengan makanan turki ?",turki menengah tidak peduli EOS_Z1,turki menengah tidak peduli EOS_Z1,anatolia berlokasi di bagian area_SLOT kota dan nomornya adalah 01223 362456 .,anatolia dan efes restaurant adalah food_SLOT .
673,3,anatolia dan efes restaurant adalah turki .bisakah saya mendapatkan alamat dari anatolia ?,turki menengah tidak peduli EOS_Z1 address,turki menengah tidak peduli EOS_Z1 address,efes restaurant berlokasi di anatolia city centre dan nomornya adalah 01223 362456 .,alamatnya adalah 30 bridge street city centre .
673,4,alamatnya adalah 30 bridge street city centre .terima kasih sampai jumpa .,turki menengah tidak peduli EOS_Z1,turki menengah tidak peduli EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,sama sama . sampai jumpa .
675,5,,,,,
675,0,"saya tertarik dengan restoran yang terletak di bagian utara kota yang berfokus pada makanan indonesia , tolong .",indonesia utara EOS_Z1,indonesia utara EOS_Z1,tidak ada restoran yang menyediakan makanan food_SLOT . apakah kamu ingin mencoba jenis makanan lainnya ?,tidak ada restoran yang menyediakan makanan food_SLOT di bagian area_SLOT kota . apakah kamu ingin saya mencari di bagian kota yang lain ?
675,1,tidak ada restoran yang menyediakan makanan indonesia di bagian utara kota . apakah kamu ingin saya mencari di bagian kota yang lain ?bagaimana dengan makanan italia ?,italia utara EOS_Z1,italia utara EOS_Z1,curry prince adalah restoran food_SLOT di bagian area_SLOT kota . apakah kamu ingin informasi lebih lanjut ?,da vinci pizzeria adalah sebuah restoran yang menyediakan makanan food_SLOT di bagian area_SLOT kota . apakah kamu ingin informasi tambahan ?
675,2,"da vinci pizzeria adalah sebuah restoran yang menyediakan makanan italia di bagian utara kota . apakah kamu ingin informasi tambahan ?iya , bolehkah saya meminta alamat dan nomor teleponnya ?",italia utara EOS_Z1 address phone,italia utara EOS_Z1 address phone,da vinci pizzeria berlokasi di bagian area_SLOT kota dan nomor teleponnya adalah 01223 327908 .,alamatnya adalah 20 milton road chesterton dan nomornya adalah 01223 351707 .
675,3,alamatnya adalah 20 milton road chesterton dan nomornya adalah 01223 351707 .terima kasih sampai jumpa .,italia utara EOS_Z1,italia utara EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,sampai jumpa .
675,4,sampai jumpa .sampai jumpa .,italia utara EOS_Z1,italia utara EOS_Z1,terima kasih . sampai jumpa .,selamat malam .
655,3,,,,,
655,0,"bisakah kamu rekomendasikan sebuah restoran yang menyediakan makanan perancis ? saya butuh alamat , nomor telepon dan kodepos nya . terimakasih .",perancis EOS_Z1 address phone postcode,perancis EOS_Z1 address phone postcode,"terima kasih , sampai jumpa .",kamu menginginkan restoran yang menyediakan makanan food_SLOT . apakah kamu memiliki preferensi untuk letak daerahnya ?
655,1,"kamu menginginkan restoran yang menyediakan makanan perancis . apakah kamu memiliki preferensi untuk letak daerahnya ?saya tidak peduli . tolong beri saya alamat , nomor telepon , dan kodepos nya .",perancis tidak peduli EOS_Z1 address phone postcode,perancis tidak peduli EOS_Z1 address phone postcode,"alamatnya adalah 17 magdalene street city centre , kodeposnya adalah c .b 2 , 1 u .f .","saya bisa merekomendasikan dua restoran yang menyediakan masakan food_SLOT : cote , terletak di bridge street city centre c .b2 , 1 u .f , nomor telepon 01223 311053 atau restaurant two two terletak di 22 chesterton road chesterton , c .b 4 , 3 a .x , nomor telepon 01223 351880"
655,2,"saya bisa merekomendasikan dua restoran yang menyediakan masakan perancis : cote , terletak di bridge street city centre c .b2 , 1 u .f , nomor telepon 01223 311053 atau restaurant two two terletak di 22 chesterton road chesterton , c .b 4 , 3 a .x , nomor telepon 01223 351880terima kasih sampai jumpa",perancis tidak peduli EOS_Z1,perancis tidak peduli EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,sama sama .
640,3,,,,,
640,0,saya ingin sebuah restoran dengan harga yang menengah terletak di bagian selatan kota .,menengah selatan EOS_Z1,menengah selatan EOS_Z1,ada dua restoran yang menengah di area_SLOT kota . apakah kamu ingin informasi lebih lanjut mengenai jenis makanan lainnya ?,pizza hut cherry hinton adalah sebuah restoran food_SLOT di daerah area_SLOT kota dan berada di kisaran harga yang menengah .
640,1,pizza hut cherry hinton adalah sebuah restoran italia di daerah selatan kota dan berada di kisaran harga yang menengah .jenis makanan apa yang mereka sediakan . dimana alamat mereka ?,menengah selatan EOS_Z1 address food,menengah selatan EOS_Z1 address food,alamatnya adalah cambridge leisure park clifton way dan nomornya adalah 01223 327908 .,mereka menyediakan makanan food_SLOT . alamatnya adalah g4 cambridge leisure park clifton way cherry hinton .
640,2,mereka menyediakan makanan italia . alamatnya adalah g4 cambridge leisure park clifton way cherry hinton .terima kasih . sampai jumpa,menengah selatan EOS_Z1,menengah selatan EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,sama sama . selamat menikmati !
671,3,,,,,
671,0,"halo , saya mencari sebuah restoran yang murah di sisi selatan kota .",murah selatan EOS_Z1,murah selatan EOS_Z1,ada dua restoran yang berada di area_SLOT kota . apakah kamu ingin informasi lebih lanjut mengenai jenis makanan lainnya ?,terdapat sebuah tempat yang bernama nandos yang spesialis untuk makanan food_SLOT berada di sisi area_SLOT kota .
671,1,terdapat sebuah tempat yang bernama nandos yang spesialis untuk makanan portugal berada di sisi selatan kota .apa alamat dan kode posnya ?,murah selatan EOS_Z1 address postcode,murah selatan EOS_Z1 address postcode,"nandos berlokasi di area_SLOT kota dan kode posnya adalah c .b 2 , 1 u .j .","nomor teleponnya adalah 01223 327908 dan kodeposnya adalah c .b 1 , 7 d .y"
671,2,"nomor teleponnya adalah 01223 327908 dan kodeposnya adalah c .b 1 , 7 d .yterima kasih sampai jumpa .",murah selatan EOS_Z1,murah selatan EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,terima kasih telah menggunakan sistem kami ! semoga hari anda menyenangkan !
632,3,,,,,
632,0,saya mencari sebuah restoran di kisaran harga yang menengah di bagian timur kota,menengah timur EOS_Z1,menengah timur EOS_Z1,ada dua restoran yang menengah di area_SLOT kota . apakah kamu ingin informasi lebih lanjut mengenai jenis makanan lainnya ?,"bagaimana dengan curry prince , mereka berada di kisaran harga yang menengah di bagian area_SLOT kota"
632,1,"bagaimana dengan curry prince , mereka berada di kisaran harga yang menengah di bagian timur kotabisakah saya mendapatkan alamat , nomor telepon , dan kodepos ?",menengah timur EOS_Z1 address phone postcode,menengah timur EOS_Z1 address phone postcode,"curry prince berlokasi di area_SLOT kota dan kodeposnya adalah c .b 2 , 1 u .f .","nomor telepon mereka adalah 01223 566388 . alamat mereka adalah 451 newmarket road fen ditton , kodeposnya adalah c .b 5 , 8 j .j ."
632,2,"nomor telepon mereka adalah 01223 566388 . alamat mereka adalah 451 newmarket road fen ditton , kodeposnya adalah c .b 5 , 8 j .j .terima kasih . sampai jumpa .",menengah timur EOS_Z1,menengah timur EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,sama sama . terimakasih telah menghubungi . selamat tinggal .
668,3,,,,,
668,0,halo . bisakah kamu membantu saya mencarikan sebuah restoran dengan harga yang menengah di bagian selatan kota ?,menengah selatan EOS_Z1,menengah selatan EOS_Z1,apakah kamu ingin makanan food_SLOT atau food_SLOT ?,berikut adalah daftar dari restoran yang terletak di sisi area_SLOT kota di kisaran harga yang menengah
668,1,berikut adalah daftar dari restoran yang terletak di sisi selatan kota di kisaran harga yang menengahbisakah saya memiliki alamat dan nomor teleponnya tolong,menengah selatan EOS_Z1 address phone,menengah selatan EOS_Z1 address phone,alamatnya adalah cambridge leisure park clifton way dan nomor teleponnya adalah 01223 327908 .,pizza hut cherry hinton terletak di g4 cambridge leisure park clifton way cherry hinton dan nomor teleponnya adalah 01223 323737 .
668,2,pizza hut cherry hinton terletak di g4 cambridge leisure park clifton way cherry hinton dan nomor teleponnya adalah 01223 323737 .terima kasih . sampai jumpa .,menengah selatan EOS_Z1,menengah selatan EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,terima kasih ! sampai jumpa .
636,3,,,,,
636,0,saya mencari tempat yang memiliki makanan cina .,cina EOS_Z1,cina EOS_Z1,ada dua restoran food_SLOT di area_SLOT kota . apakah kamu ingin informasi lebih lanjut mengenai jenis makanan lainnya ?,"terdapat 17 restoran food_SLOT , apakah anda memiliki preferensi rentang harga atau area di kota ?"
636,1,"terdapat 17 restoran cina , apakah anda memiliki preferensi rentang harga atau area di kota ?ya , saya mencari alamat dari salah satu bagian timur di kota .",cina timur EOS_Z1 address,cina timur EOS_Z1 address,the missing sock menyediakan makanan food_SLOT . apakah anda ingin informasi lebih lanjut mengenai informasi lebih lanjut ?,"yu garden itu bagus , tapi pricerange_SLOT untuk restoran food_SLOT . mereka berlokasi di 529 newmarket road fen ditton . apakah ada hal lain yang bisa saya bantu ?"
636,2,"yu garden itu bagus , tapi mahal untuk restoran cina . mereka berlokasi di 529 newmarket road fen ditton . apakah ada hal lain yang bisa saya bantu ?terima kasih sampai jumpa",cina mahal timur EOS_Z1,cina timur EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,sampai jumpa .
649,3,,,,,
649,0,saya mencari alamat dan rentang harga dari penyajian restoran makanan cina di bagian selatan di kota .,cina selatan EOS_Z1 address,cina selatan EOS_Z1 address pricerange,alamatnya adalah cambridge leisure park clifton way dan nomornya adalah 01223 327908 .,peking restaurant adalah sebuah restoran food_SLOT yang berlokasi di bagian area_SLOT dari kota dengan rentang harga pricerange_SLOT . alamat mereka adalah 10 homerton street city centre .
649,1,peking restaurant adalah sebuah restoran cina yang berlokasi di bagian selatan dari kota dengan rentang harga mahal . alamat mereka adalah 10 homerton street city centre .terima kasih sampai jumpa .,cina selatan EOS_Z1,cina selatan EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,terima kasih dan semoga harimu menyenangkan !
649,2,terima kasih dan semoga harimu menyenangkan !terima kasih lagi . selamat tingggal !,cina selatan EOS_Z1,cina selatan EOS_Z1,terima kasih dan sampai jumpa !,terima kasih telah menggunakan sistem restoran cambridge . sampai jumpa .
609,3,,,,,
609,0,apakah ada restoran lebanon di kota ?,lebanon EOS_Z1,lebanon EOS_Z1,"maaf , tidak ada restoran food_SLOT di kota . apakah kamu ingin mencoba jenis makanan lainnya ?",ali baba adalah tempat food_SLOT yang bagus di daerah area_SLOT .
609,1,ali baba adalah tempat lebanon yang bagus di daerah pusat .bisakah saya memiliki nomor teleponnya tolong .,lebanon pusat EOS_Z1 phone,lebanon EOS_Z1 phone,nomor telepon dari ali baba adalah 01223 248882 .,nomor telepon mereka adalah 01462 432565 . apakah ada hal lain yang dapat saya bantu hari ini ?
609,2,nomor telepon mereka adalah 01462 432565 . apakah ada hal lain yang dapat saya bantu hari ini ?terima kasih sampai jumpa .,lebanon pusat EOS_Z1,lebanon EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,terima kasih sampai jumpa
648,3,,,,,
648,0,"saya ingin sebuah restoran yang menyediakan makanan dunia . itu akan menjadi restoran yang sangat bagus , dan tidak apa apa jika itu mahal .",dunia mahal EOS_Z1,dunia tidak peduli EOS_Z1,"maafkan saya , tidak ada restoran yang menyediakan makanan food_SLOT .",tidak ada restoran yang cocok
648,1,"tidak ada restoran yang cocokbagaimana dengan italia ? saya ingin pergi ke suatu tempat yang bagus dengan suasana yang hebat dan mahal , saya ingin alamat , nomor telepon dan areanya",italia mahal EOS_Z1 address area phone,italia mahal EOS_Z1 address area phone,"tentu saja , alamatnya adalah cambridge leisure park clifton way dan nomor teleponnya adalah 01223 327908 .",caffe uno terletak di 32 bridge street city centre 32 dan nomor telepon mereka adalah 01223 448620 .
648,2,caffe uno terletak di 32 bridge street city centre 32 dan nomor telepon mereka adalah 01223 448620 .terima kasih sampai jumpa,italia mahal EOS_Z1,italia mahal EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,nikmati makananmu !
666,3,,,,,
666,0,saya menginginkan restoran yang menengah yang berada di barat kota,menengah barat EOS_Z1,menengah barat EOS_Z1,ada dua restoran yang menengah yang berada di area_SLOT kota . apakah kamu ingin informasi lebih lanjut mengenai jenis makanan lainnya ?,"terdapat tiga restoran dengan harga yang menengah di bagian area_SLOT kota . apakah kamu lebih ingin food_SLOT , food_SLOT , atau food_SLOT ?"
666,1,"terdapat tiga restoran dengan harga yang menengah di bagian barat kota . apakah kamu lebih ingin india , italia , atau inggris ?bisakah saya memiliki alamat dan nomor telepon dari lokasi italia ?",italia menengah barat EOS_Z1 address phone,italia menengah barat EOS_Z1 address phone,alamatnya adalah cambridge leisure park clifton way dan nomor teleponnya adalah 01223 327908 .,"prezzo terletak di jalan northampton 21-24 , dan bisa dijangkau melalui 01799 521260 . dapatkah saya membantu lebih lanjut ?"
666,2,"prezzo terletak di jalan northampton 21-24 , dan bisa dijangkau melalui 01799 521260 . dapatkah saya membantu lebih lanjut ?sudah oke . terima kasih , sampai jumpa",italia menengah barat EOS_Z1,italia menengah barat EOS_Z1,terima kasih sudah menggunakan sistem restoran cambridge . sampai jumpa .,terima kasih sudah menggunakan sistem kami . sampai jumpa
653,3,,,,,
653,0,saya mencari sebuah restoran pub gastronomi .,pub gastronomi EOS_Z1,pub gastronomi EOS_Z1,ada dua restoran food_SLOT yang berada di area_SLOT kota . apakah kamu ingin informasi lebih lanjut mengenai jenis makanan lainnya ?,backstreet food_SLOT menyediakan makanan food_SLOT .
653,1,backstreet bistro menyediakan makanan bistro .bisakah saya memiliki alamat dan kodepos nya .,pub gastronomi EOS_Z1 address postcode,pub gastronomi EOS_Z1 address postcode,"backstreet food_SLOT berlokasi di corner newmarket road fen ditton dan kodeposnya adalah c .b 2 , 1 u .f .","alamatnya adalah 2 sturton street city centre , c .b 1 ,2 q .a ."
653,2,"alamatnya adalah 2 sturton street city centre , c .b 1 ,2 q .a .terima kasih , sampai jumpa",pub gastronomi EOS_Z1,pub gastronomi EOS_Z1,"terima kasih , sampai jumpa .",terimakasih telah menggunakan saluran telepon sistem restoran cambridge . selamat menikmati makananmu !
623,3,,,,,
623,0,bisakah saya mendapatkan sebuah restoran korea di pusat kota ?,korea pusat EOS_Z1,korea pusat EOS_Z1,little seoul adalah restoran food_SLOT di area_SLOT kota . apakah kamu ingin informasi lebih lanjut mengenai jenis makanan lainnya ?,little seoul terletak di daerah area_SLOT kota
