EVALUATION RESULTS:
bleu,success,match
0.17503278771836506,0.7930056660790549,0.7594501717952079
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
57,1,home is distance_SLOT away at address_SLOT is that route avoiding heavy traffic ?,home EOS_Z1,EOS_Z1,there is traffic_info_SLOT on our way but you should be able to reach in few minutes,no the only route available has traffic_info_SLOT . i'm sorry .
57,2,no the only route available has heavy traffic . i'm sorry . that is ok .,EOS_Z1,EOS_Z1,"i sent the info on your screen , drive carefully !","sorry about it , enjoy some music in the meantime !"
270,3,,,,,
270,0,set an appointment to swim next week,next week EOS_Z1,EOS_Z1,what day and time should i set the appointment for ?,what date and time is your swim appointment ?
270,1,what date and time is your swim appointment ? thursday at 10 am please .,thursday ; 10am EOS_Z1,10am EOS_Z1,i have set a reminder for your weekly_time_SLOT_time_SLOT at 10 am .,i have added swim appointment to your calendar at address_SLOT date_SLOT .
270,2,i have added swim appointment to your calendar at address_SLOT thursday . thanks .,thursday ; 10am EOS_Z1,10am EOS_Z1,you are welcome .,you are welcome .
85,3,,,,,
85,0,is it going to snow today,snow ; today EOS_Z1,snow ; today EOS_Z1,what city would you like to know if it will weather_attribute_SLOT ?,what city do you wanna know if it will weather_attribute_SLOT weekly_time_SLOT_time_SLOT ?
85,1,what city do you wanna know if it will snow today ? please check for oakland .,snow ; today ; oakland EOS_Z1,snow ; today ; oakland EOS_Z1,there will be no weather_attribute_SLOT scheduled weekly_time_SLOT_time_SLOT in location_SLOT .,weekly_time_SLOT_time_SLOT is gonna be weather_attribute_SLOT in location_SLOT
85,2,today is gonna be weather_attribute_SLOT in oakland thank you car !,snow ; today ; oakland EOS_Z1,snow ; today ; oakland EOS_Z1,you're welcome !,no problem !
30,3,,,,,
30,0,what 's the weather like today and tomorrow,today EOS_Z1,today EOS_Z1,what city are you interested in ?,for what city would you like weekly_time_SLOT_time_SLOT and party_SLOT 's weather for ?
30,1,for what city would you like today and tomorrow 's weather for ? i need to know if it is going to be foggy in fresno today and tomorrow car .,today ; foggy ; fresno EOS_Z1,today ; foggy ; fresno EOS_Z1,it will not be weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT or party_SLOT .,it will not be weather_attribute_SLOT in location_SLOT in the coming days .
30,2,it will not be foggy in fresno in the coming days . thanks buddy .,today ; foggy ; fresno EOS_Z1,today ; foggy ; fresno EOS_Z1,you are welcome .,you're welcome
114,3,,,,,
114,0,what 's the temperature going to be this week,EOS_Z1,EOS_Z1,what city are you inquiring about ?,what city would you like weather information about ?
114,1,what city would you like weather information about ? san jose please .,san jose EOS_Z1,san jose EOS_Z1,"the weather in location_SLOT is supposed to be weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on","in location_SLOT , it is expected to be between temperature_SLOT date_SLOT and date_SLOT , temperature_SLOT date_SLOT , temperature_SLOT date_SLOT , temperature_SLOT date_SLOT , temperature_SLOT date_SLOT , and temperature_SLOT on date_SLOT ."
114,2,"in san jose , it is expected to be between temperature_SLOT monday and tuesday , temperature_SLOT wednesday , temperature_SLOT thursday , temperature_SLOT friday , temperature_SLOT saturday , and temperature_SLOT on sunday . thanks !",san jose EOS_Z1,san jose EOS_Z1,you're welcome .,you are welcome .
313,3,,,,,
313,0,mulai dengarkan ini . seperti apa cuaca untuk pekan,pekan EOS_Z1,pekan EOS_Z1,kota apa yang kamu ingin tahu cuacanya ?,cuaca kota apa yang kamu inginkan ?
313,1,cuaca kota apa yang kamu inginkan ? tolong untuk durham,durham EOS_Z1,pekan ; durham EOS_Z1,"di location_SLOT , akan terjadi weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_","di location_SLOT , suhu akan berkisar antara temperature_SLOT pada date_SLOT , temperature_SLOT pada date_SLOT , temperature_SLOT pada date_SLOT , temperature_SLOT pada date_SLOT , temperature_SLOT pada date_SLOT , temperature_SLOT pada date_SLOT , dan temperature_SLOT pada date_SLOT"
313,2,"di durham , suhu akan berkisar antara temperature_SLOT pada senin , temperature_SLOT pada selasa , temperature_SLOT pada rabu , temperature_SLOT pada kamis , temperature_SLOT pada jumat , temperature_SLOT pada sabtu , dan temperature_SLOT pada minggu senang mengetahuinya",durham EOS_Z1,pekan ; durham EOS_Z1,"suhu di location_SLOT akan berkisar antara temperature_SLOTtemperature_SLOT pada date_SLOT , temperature_SLOTtemperature_SLOT pada date_SLOT , temperature_SLOTtemperature_SLOT pada date_SLOT ,",sama-sama
305,3,,,,,
305,0,what 's the temperature going to be like this week,EOS_Z1,EOS_Z1,what city are you inquiring about ?,what city are you interested in
305,1,what city are you interested in los angeles,EOS_Z1,los angeles EOS_Z1,"in location_SLOT , it will be temperature_SLOT on date_SLOT , temperature_SLOT date_SLOT , temperature_SLOT date_SLOT , temperature_SLOT date_SLOT , temperature_SLOT date_SLOT , and temperature_SLOT",the temperature in location_SLOT this weekly_time_SLOT reaches a low of temperature_SLOT and the highest will be temperature_SLOT
305,2,the temperature in los angeles this week reaches a low of temperature_SLOT and the highest will be temperature_SLOT thanks !,los angeles EOS_Z1,los angeles EOS_Z1,no problem .,you're welcome . hope you have a great day .
168,3,,,,,
168,0,directions to nearest barista,nearest EOS_Z1,nearest EOS_Z1,the distance_SLOT barista is distance_SLOT away .,"the distance_SLOT cafe is poi_SLOT , it 's distance_SLOT away and there is a traffic_info_SLOT"
168,1,"the nearer cafe is cafe venetia , it 's distance_SLOT away and there is a traffic_info_SLOT is there another coffee shop that situated on a route with no traffic ?",nearest ; coffee EOS_Z1,nearest ; coffee EOS_Z1,there is traffic_info_SLOT on the route to poi_SLOT,i'm afraid that poi_SLOT is the best option in this moment . i sent on your screen the directions to reach there through another route
168,2,i'm afraid that poi_SLOT is the best option in this moment . i sent on your screen the directions to reach there through another route ok thank you .,nearest ; coffee EOS_Z1,nearest ; coffee EOS_Z1,"you're welcome , have a great day .",you're welcome; drive safely .
216,3,,,,,
216,0,i need shopping center .,shopping center EOS_Z1,EOS_Z1,poi_SLOT is distance_SLOT away .,there is a poi_type_SLOT distance_SLOT from you . the address is address_SLOT would you like directions ?
216,1,"there is a shopping center distance_SLOT from you . the address is address_SLOT would you like directions ? yes , please .",shopping center EOS_Z1,shopping center EOS_Z1 poi,poi_SLOT is at address_SLOT,"setting navigation to the poi_SLOT there is a traffic_info_SLOT , so drive carefully ."
216,2,"setting navigation to the poi_SLOT there is a car collision nearby , so drive carefully . thank you car , pick the shortest distance for me please !",shortest ; shopping center EOS_Z1,shopping center ; shortest EOS_Z1,"i sent the info on your screen , you're welcome !","i sent the info on your screen , drive carefully !"
335,3,,,,,
335,0,find me a tea house,EOS_Z1,EOS_Z1 poi,there is a poi_SLOT distance_SLOT away .,there is poi_SLOT that 's distance_SLOT away at address_SLOT
335,1,"there is poi_SLOT that 's distance_SLOT away at address_SLOT is there an alternate route , and is this the quickest way there ?",quickest EOS_Z1,EOS_Z1 traffic_info,"i sent the info on your screen , drive carefully !","there is traffic_info_SLOT on our route , i've set the navigation there"
335,2,"there is traffic_info_SLOT on our route , i've set the navigation there thank you .",quickest EOS_Z1,EOS_Z1,you're welcome !,you're welcome !
11,3,,,,,
11,0,is it snowing in redwood city right now ?,snowing ; redwood city EOS_Z1,redwood city EOS_Z1 weather_attribute,there is no weather_attribute_SLOT in the forecast for location_SLOT right now .,it is weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT .
11,1,it is weather_attribute_SLOT in redwood city today . but it 's not snowing ?,snowing ; redwood city EOS_Z1,redwood city ; today EOS_Z1,there is no weather_attribute_SLOT scheduled weekly_time_SLOT_time_SLOT in location_SLOT .,"no , it is not weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT ."
11,2,"no , it is not snowing in redwood city today . thank you",snowing ; redwood city EOS_Z1,redwood city ; today EOS_Z1,you are welcome .,happy to help
97,3,,,,,
97,0,where can i get groceries ?,EOS_Z1,EOS_Z1,there is a poi_SLOT distance_SLOT away .,poi_SLOT is distance_SLOT away .
97,1,"poi_SLOT is distance_SLOT away . okay , tell me the quickest route there .",quickest EOS_Z1,EOS_Z1,the distance_SLOT route to poi_SLOT is distance_SLOT away .,the distance_SLOT route to poi_SLOT at address_SLOT does not have any traffic .
97,2,"the quickest route to poi_SLOT at address_SLOT does not have any traffic . sounds great , set the navigation for there .",quickest EOS_Z1,EOS_Z1,"i sent the info on your screen , drive carefully !",gps set and have a great day .
39,3,,,,,
39,0,set a reminder for my swimming plans,swimming EOS_Z1,swimming EOS_Z1,what day and time should i set the reminder for ?,event_SLOT plans
39,1,swimming plans at 11 am on friday,friday ; swimming ; 11am EOS_Z1,swimming ; 11am EOS_Z1,"okay , i am now scheduling a event_SLOT with your party_SLOT on date_SLOT at 11 am .",event_SLOT plans on date_SLOT at address_SLOT been added to the calendar .
39,2,swimming plans on friday at address_SLOT been added to the calendar . perfect . nothing else for now .,friday ; swimming ; 11am EOS_Z1,swimming ; 11am EOS_Z1,no problem,ok
81,3,,,,,
81,0,give me directions to the local starbucks,EOS_Z1,EOS_Z1,"there are no poi_SLOT distance_SLOT but i have a couple listings for a poi_type_SLOT shop distance_SLOT , would you like to go there ?",i don't have info on the local poi_SLOT but i do see another poi_type_SLOT place . would you like to hear info on it ?
81,1,"i don't have info on the local starbucks but i do see another coffee place . would you like to hear info on it ? yes , please ! which one is its address ? there is any quick route available ?",coffee EOS_Z1,quick route EOS_Z1 poi,poi_SLOT is at address_SLOT,"there is poi_SLOT located at address_SLOT ave , there is traffic_info_SLOT but you're just distance_SLOT away"
81,2,"there is poi_SLOT located at address_SLOT ave , there is traffic_info_SLOT but you're just distance_SLOT away perfect !",EOS_Z1,quick route EOS_Z1,"i sent the info on your screen , drive carefully !",you are welcome !
239,3,,,,,
239,0,what time is my doctor apartment and who is it with ?,doctor appointment EOS_Z1 party time,doctor appointment EOS_Z1 event,your event_SLOT 's house is at address_SLOT,are you talking about the event_SLOT on date_SLOT or the one on date_SLOT ?
239,1,are you talking about the event_SLOT on date_SLOT or the one on the 5th ? the one on wednesday .,5th ; doctor appointment EOS_Z1,doctor appointment ; wednesday EOS_Z1 event party time,the event_SLOT on date_SLOT is at time_SLOT with party_SLOT,your event_SLOT on date_SLOT is at time_SLOT with your party_SLOT
239,2,your event_SLOT on wednesday is at time_SLOT with your party_SLOT and how about the one on the 5th ?,5th ; doctor appointment EOS_Z1,doctor appointment ; 5th EOS_Z1 party time,date_SLOT is at time_SLOT with your party_SLOT,your event_SLOT appointment on date_SLOT is at time_SLOT with party_SLOT
266,3,,,,,
266,0,where can i get coffee ?,coffee EOS_Z1,coffee EOS_Z1,there is a poi_SLOT distance_SLOT away and poi_SLOT distance_SLOT away .,poi_SLOT is distance_SLOT away .
266,1,poi_SLOT is distance_SLOT away . is that the shortest route available ?,shortest ; coffee EOS_Z1,coffee ; shortest EOS_Z1,the poi_SLOT is distance_SLOT away at address_SLOT,"i will pick the distance_SLOT route available for you , don't worry , do you want to get the info on your screen ?"
266,2,"i will pick the shortest route available for you , don't worry , do you want to get the info on your screen ? yes please . thanks .",shortest ; coffee EOS_Z1,coffee ; shortest EOS_Z1,"you're welcome , have a great day .","i sent the route on your screen , you're welcome !"
14,3,,,,,
14,0,give me directions to the closest grocery store,grocery store EOS_Z1,grocery store EOS_Z1,the distance_SLOT poi_type_SLOT is poi_SLOT at address_SLOT,there are poi_SLOT distance_SLOT away and poi_SLOT distance_SLOT away . where do we go ?
14,1,there are poi_SLOT distance_SLOT away and poi_SLOT distance_SLOT away . where do we go ? i need the one that avoids all heavy traffic .,grocery store EOS_Z1,grocery store EOS_Z1 traffic_info,poi_SLOT is distance_SLOT away at address_SLOT,poi_SLOT is located distance_SLOT away with traffic_info_SLOT it 's located at address_SLOT
14,2,poi_SLOT is located distance_SLOT away with traffic_info_SLOT it 's located at address_SLOT thank you .,grocery store EOS_Z1,grocery store EOS_Z1,you're welcome !,"great , glad i could help . have a great day . we will be there soon ."
302,3,,,,,
302,0,what is the weather like in the city,EOS_Z1,EOS_Z1,what city are you interested in ?,what city are you interested in ?
302,1,what city are you interested in ? what is the weather in compton on sunday ?,sunday ; compton EOS_Z1,sunday ; compton EOS_Z1,the weather in location_SLOT on date_SLOT is weather_attribute_SLOT,"it will be weather_attribute_SLOT , with a low of temperature_SLOT and a high of temperature_SLOT in location_SLOT on date_SLOT ."
302,2,"it will be cloudy , with a low of temperature_SLOT and a high of temperature_SLOT in compton on sunday . thanks .",sunday ; compton EOS_Z1,sunday ; compton EOS_Z1,you are welcome .,anytime .
310,3,,,,,
310,0,is there a grocery store within 3 miles of me ?,grocery store EOS_Z1,grocery store EOS_Z1,poi_SLOT is distance_SLOT away .,poi_SLOT is distance_SLOT away at address_SLOT there is currently traffic_info_SLOT on the route
310,1,"poi_SLOT is distance_SLOT away at address_SLOT there is currently traffic_info_SLOT on the route ok , please give me directions via the route with least traffic .",grocery store EOS_Z1,grocery store EOS_Z1 traffic_info,"i sent the info on your screen , drive carefully !","setting navigation now . there is traffic_info_SLOT on the way , so drive carefully ."
310,2,"setting navigation now . there is traffic_info_SLOT on the way , so drive carefully . thank you .",grocery store EOS_Z1,grocery store EOS_Z1,you're welcome !,you're welcome; drive safely .
268,3,,,,,
268,0,does the forecast call for snow today,snow ; today EOS_Z1,snow ; today EOS_Z1,what city do you want the forecast for ?,tell me what city you would like to know about weather_attribute_SLOT weekly_time_SLOT_time_SLOT ?
268,1,tell me what city you would like to know about snow today ? cleveland .,snow ; today ; cleveland EOS_Z1,snow ; today ; cleveland EOS_Z1,there is no weather_attribute_SLOT scheduled weekly_time_SLOT_time_SLOT in location_SLOT .,it will not weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT .
268,2,it will not snow in cleveland today . thanks .,snow ; today ; cleveland EOS_Z1,snow ; today ; cleveland EOS_Z1,you're welcome .,you are welcome .
33,3,,,,,
33,0,is there a parking garage within 2 miles ?,parking garage EOS_Z1,parking garage EOS_Z1,poi_SLOT is distance_SLOT away .,"yes , i have one listed that is distance_SLOT away ."
33,1,"yes , i have one listed that is distance_SLOT away . that 's great ! please pick the quickest route and send me the address on screen , thank you !",parking garage EOS_Z1,parking garage ; quickest EOS_Z1,"the address is address_SLOT , i sent it on your screen","then let 's go at palo alto poi_type_SLOT r , i sent the info on your screen !"
33,2,"then let 's go at palo alto garage r , i sent the info on your screen ! fantastic . thanks , car !",parking garage EOS_Z1,parking garage ; quickest EOS_Z1,"you're welcome , have a great day .",you are welcome
177,3,,,,,
177,0,where is the nearby shopping center ?,nearby ; shopping center EOS_Z1,nearby ; shopping center EOS_Z1,the distance_SLOT poi_type_SLOT is poi_SLOT at address_SLOT,poi_SLOT is distance_SLOT away .
177,1,"poi_SLOT is distance_SLOT away . please pick the quickest route to go there and send me the info on screen , thanks !",quickest ; shopping center EOS_Z1,nearby ; shopping center EOS_Z1,"i sent the info on your screen , drive carefully !","ok , you will headed toward poi_SLOT at address_SLOT , located distance_SLOT away ."
177,2,"ok , you will headed toward poi_SLOT at address_SLOT , located distance_SLOT away . thanks !",quickest ; shopping center EOS_Z1,nearby ; shopping center EOS_Z1,you're welcome !,you are welcome .
69,3,,,,,
69,0,what 's the weather going to be like this week,EOS_Z1,EOS_Z1,what city are you inquiring about ?,what location should i look up the weekly_time_SLOT forecast for ?
69,1,what location should i look up the weekly forecast for ? will it be hot in brentwood ?,hot ; brentwood EOS_Z1,brentwood EOS_Z1,it will not be weather_attribute_SLOT in location_SLOT this weekly_time_SLOT .,it should not be weather_attribute_SLOT in location_SLOT this weekly_time_SLOT .
69,2,it should not be hot in brentwood this week . thank you .,hot ; brentwood EOS_Z1,brentwood EOS_Z1,no problem .,you're welcome !
32,3,,,,,
32,0,is it raining today,raining ; today EOS_Z1,rain ; today EOS_Z1,what city are you asking about ?,what city would you like weather information about ?
32,1,what city would you like weather information about ? i need it for new york .,raining ; today ; new york EOS_Z1,rain ; today ; new york EOS_Z1,it will not weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT .,yes the forecast calls for weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT .
32,2,yes the forecast calls for rain in new york today . thank you .,raining ; today ; new york EOS_Z1,rain ; today ; new york EOS_Z1,you are welcome .,no problem .
142,3,,,,,
142,0,will it snow this week,snow EOS_Z1,snow EOS_Z1,what city do you want to know if it will weather_attribute_SLOT ?,what city can i check for weather_attribute_SLOT for you ?
142,1,what city can i check for snow for you ? alameda,alameda EOS_Z1,snow ; alameda EOS_Z1,it is supposed to weather_attribute_SLOT on date_SLOT in location_SLOT .,weather_attribute_SLOT is predicted to fall on date_SLOT in location_SLOT
142,2,snow is predicted to fall on saturday in alameda thank you car !,saturday EOS_Z1,snow ; alameda EOS_Z1,you're welcome !,you're welcome !
167,3,,,,,
167,0,is it going to be hot this weekend in boston ?,hot ; boston EOS_Z1,hot ; boston EOS_Z1 weather_attribute,it will not be weather_attribute_SLOT in party_SLOT this weekly_time_SLOT_time_SLOT .,"the temperatures in location_SLOT will be high this weekly_time_SLOT and the weather_attribute_SLOT days will be date_SLOT and date_SLOT with temperature_SLOT (but pay attention , it 's gonna weather_attribute_SLOT too)"
167,1,"the temperatures in seattle will be high this week and the hottest days will be monday and tuesday with temperature_SLOT (but pay attention , it 's gonna weather_attribute_SLOT too) i was asking about boston not seattle , do you have information for boston , too ?",hot ; boston EOS_Z1,hot ; boston EOS_Z1,it will not be weather_attribute_SLOT in party_SLOT on date_SLOT and date_SLOT .,the highs for party_SLOT this weekly_time_SLOT_time_SLOT are in the 90s while the lows are supposed to be 70s .
167,2,the highs for boston this weekend are in the 90s while the lows are supposed to be 70s . thank you so much for the information .,hot ; boston EOS_Z1,hot ; boston EOS_Z1,you're welcome .,"you're welcome , glad i could help ."
231,3,,,,,
231,0,seperti apa suhu yang ada pekan ini,pekan EOS_Z1,pekan EOS_Z1,kota apa yang kamu ingin tahu ?,kota mana yang kamu tanyakan ?
231,1,kota mana yang kamu tanyakan ? fresno,pekan ; fresno EOS_Z1,pekan ; fresno EOS_Z1,"suhu di location_SLOT akan berkisar antara temperature_SLOTtemperature_SLOT pada date_SLOT , temperature_SLOTtemperature_SLOT pada date_SLOT , temperature_SLOTtemperature_SLOT pada date_SLOT","weekly_time_SLOT_time_SLOT ini di location_SLOT suhu akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada date_SLOT , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada date_SLOT , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada date_SLOT , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada date_SLOT , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada date_SLOT , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada date_SLOT , dan akan serendah temperature_SLOTaddress_SLOT setinggi temperature_SLOTaddress_SLOT"
231,2,"pekan ini di fresno suhu akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada senin , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada selasa , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada rabu , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada kamis , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada jumat , akan serendah temperature_SLOT dan akan setinggi temperature_SLOT pada sabtu , dan akan serendah temperature_SLOTaddress_SLOT setinggi temperature_SLOTaddress_SLOT oke , terima kasih telah mencari !",pekan ; fresno EOS_Z1,pekan ; fresno EOS_Z1,sama-sama !,sama-sama !
195,3,,,,,
195,0,what is the weather going to be like today and tomorrow,today EOS_Z1,today EOS_Z1,what city are you interested in ?,what city are you wanting to know the weather for ?
195,1,what city are you wanting to know the weather for ? los angeles,today ; los angeles EOS_Z1,today ; los angeles EOS_Z1,"weekly_time_SLOT_time_SLOT in location_SLOT the temperature will be between temperature_SLOT , and temperature_SLOT .","in location_SLOT , it is going to be weather_attribute_SLOT weekly_time_SLOT_time_SLOT with a low of temperature_SLOT and a high of temperature_SLOT . party_SLOT will be weather_attribute_SLOT with a low of temperature_SLOT and a high of temperature_SLOT ."
195,2,"in los angeles , it is going to be weather_attribute_SLOT today with a low of temperature_SLOT and a high of temperature_SLOT . tomorrow will be rainy with a low of temperature_SLOT and a high of temperature_SLOT . awesome , thanks .",today ; los angeles EOS_Z1,today ; los angeles EOS_Z1,you are welcome .,anytime .
238,3,,,,,
238,0,what is the weather like right now,EOS_Z1,EOS_Z1,what city do you want the weather for ?,what city shall i check for you ?
238,1,what city shall i check for you ? please check exeter : is it humid ?,humid ; exeter EOS_Z1,humid ; exeter EOS_Z1,it is not weather_attribute_SLOT in location_SLOT this weekly_time_SLOT .,"weekly_time_SLOT_time_SLOT is not weather_attribute_SLOT in location_SLOT . it is weather_attribute_SLOT , low of temperature_SLOT , high of temperature_SLOT ."
238,2,"today is not humid in exeter . it is stormy , low of temperature_SLOT , high of temperature_SLOT . thank you !",humid ; exeter EOS_Z1,humid ; exeter EOS_Z1,you are welcome .,you're welcome !
185,3,,,,,
185,0,where is there a parking garage ?,parking garage EOS_Z1,parking garage EOS_Z1,poi_SLOT is distance_SLOT away .,i have located a poi_type_SLOT distance_SLOT away at address_SLOT called poi_SLOT
185,1,i have located a parking garage distance_SLOT away at address_SLOT called poi_SLOT what is the quickest route there ?,parking garage EOS_Z1,parking garage EOS_Z1,the distance_SLOT route to poi_SLOT is distance_SLOT away .,"it is located distance_SLOT away , with traffic_info_SLOT en route ."
185,2,"it is located distance_SLOT away , with traffic_info_SLOT en route . okay perfect , thanks !",EOS_Z1,parking garage EOS_Z1,"you're welcome , have a great day .",no problem
228,3,,,,,
228,0,is the weather cloudy right now,cloudy EOS_Z1,cloudy EOS_Z1,what city are you interested in ?,what city do you want the weather for ?
228,1,what city do you want the weather for ? fresno,cloudy ; fresno EOS_Z1,cloudy ; fresno EOS_Z1,it will not be weather_attribute_SLOT in location_SLOT this weekly_time_SLOT .,there are no clouds in location_SLOT right now .
228,2,there are no clouds in fresno right now . thanks .,cloudy ; fresno EOS_Z1,cloudy ; fresno EOS_Z1,no problem .,anytime .
264,3,,,,,
264,0,"i need to find out the parties attending and the date for my lab appointment , thanks .",lab appointment EOS_Z1 date party,lab appointment EOS_Z1 date party,your event_SLOT appointment is on date_SLOT at time_SLOT,your event_SLOT appointment is on date_SLOT and your party_SLOT will be attending .
264,1,"your lab appointment is on date_SLOT and your party_SLOT will be attending . great , thank you so much !",lab appointment EOS_Z1,lab appointment EOS_Z1,you're welcome,the event_SLOT appointment is schedule for address_SLOT date_SLOT and your party_SLOT will be attending .
264,2,the lab appointment is schedule for address_SLOT date_SLOT and your party_SLOT will be attending . thank you .,lab appointment EOS_Z1,lab appointment EOS_Z1,you are welcome .,you're welcome
328,3,,,,,
328,0,find me a hotel somewhere near my current location,near EOS_Z1,near EOS_Z1,the distance_SLOT weather_attribute_SLOT is poi_SLOT and poi_SLOT distance_SLOT away .,poi_SLOT is distance_SLOT away at address_SLOT
328,1,poi_SLOT is distance_SLOT away at address_SLOT can you send me the fastest route to go there ?,EOS_Z1,near ; rest stop EOS_Z1 traffic_info,there is traffic_info_SLOT on our way but i sent on your screen another route to reach the distance_SLOT route,there is currently traffic_info_SLOT on the way to the weather_attribute_SLOT; setting directions now .
