EVALUATION RESULTS:
bleu,success,match
2.8040591927264375e-05,0.5674931081298332,0.1333333333111111
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
58,0,kapan aktivitas yoga dan siapa saja yang hadir ?,yoga EOS_Z1 event party,yoga EOS_Z1 date party,you have two event_SLOT activities scheduled . one on date_SLOT at time_SLOT with party_SLOT and another on date_SLOT with party_SLOT,"anda memiliki tiga event_SLOT yang telah terjadwal; satu pada date_SLOT pukul address_SLOT party_SLOT anda , yang lainnya pada date_SLOT pukul address_SLOT party_SLOT , dan yang terakhir pada date_SLOT pukul address_SLOT party_SLOT"
58,1,"anda memiliki tiga aktivitas yoga yang telah terjadwal; satu pada date_SLOT pukul address_SLOT party_SLOT anda , yang lainnya pada date_SLOT pukul address_SLOT tom , dan yang terakhir pada date_SLOT pukul address_SLOT party_SLOT terima kasih atas informasinya",yoga EOS_Z1,yoga EOS_Z1,you're welcome .,sama-sama
24,2,,,,,
24,0,seperti apa perkiraan cuaca di carson untuk akhir pekan ini ?,next pekan ; carson EOS_Z1,akhir pekan ; carson EOS_Z1 weather_attribute,it will be weather_attribute_SLOT on date_SLOT in location_SLOT .,"di location_SLOT akan terjadi weather_attribute_SLOT pada date_SLOT , dan weather_attribute_SLOT pada date_SLOT"
24,1,"di carson akan terjadi weather_attribute_SLOT pada sabtu , dan weather_attribute_SLOT pada minggu terima kasih",next pekan ; carson EOS_Z1,akhir pekan ; carson EOS_Z1,you are welcome .,sama-sama
2,2,,,,,
2,0,cari tahu pihak yang menghadiri aktivitas sepakbola saya carikan juga waktunya,sepakbola EOS_Z1,aktivitas sepakbola EOS_Z1 party,i have two listings for event_SLOT activities scheduled . one on date_SLOT at time_SLOT with party_SLOT and another on date_SLOT with party_SLOT,event_SLOT event_SLOT anda telah terjadwal pada date_SLOT pukul address_SLOT party_SLOT
2,1,aktivitas sepakbola anda telah terjadwal pada date_SLOT pukul address_SLOT party_SLOT terima kasih sobat,swimming EOS_Z1,aktivitas sepakbola EOS_Z1,you are welcome,sama-sama sahabat
4,2,,,,,
4,0,saya membutuhkan informasi mengenai konferensi saya selanjutnya,conference EOS_Z1,konferensi EOS_Z1 date party,what city do you want the forecast for ?,event_SLOT anda bersama party_SLOT pada date_SLOT pukul address_SLOT address_SLOT untuk membahas dresscode
4,1,konferensi anda bersama party_SLOT pada date_SLOT pukul address_SLOT address_SLOT untuk membahas dresscode terima kasih,conference EOS_Z1,konferensi EOS_Z1,you are welcome,saya disini untuk membantu
52,2,,,,,
52,0,seperti apa cuaca di alameda sekarang ?,EOS_Z1,alameda EOS_Z1 weather_attribute,"in location_SLOT , it will be weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT",di location_SLOT cuacanya adalah weather_attribute_SLOT sekarang
52,1,di alameda cuacanya adalah weather_attribute_SLOT sekarang terima kasih,EOS_Z1,alameda EOS_Z1,you are welcome .,sama-sama
31,2,,,,,
31,0,saya ingin mengetahui waktu dan hari aktivitas tennis saya,tennis EOS_Z1 date,tennis EOS_Z1 date time,what day and time would you like me to set the appointment ?,event_SLOT event_SLOT anda dilaksanakan pada date_SLOT time_SLOT
31,1,"aktivitas tennis anda dilaksanakan pada date_SLOT time_SLOT sempurna , terima kasih !",tennis EOS_Z1,tennis EOS_Z1,you are welcome,tidak masalah
33,2,,,,,
33,0,apakah seharusnya hujan di brentwood hari ini ataupun besok ?,humid ; brentwood EOS_Z1,hujan ; brentwood EOS_Z1,it will not be weather_attribute_SLOT in location_SLOT this weekly_time_SLOT .,"tidak , tidak akan ada weather_attribute_SLOT yang terprediksi di location_SLOT weekly_time_SLOT_time_SLOT ataupun weekly_time_SLOT_time_SLOT"
33,1,"tidak , tidak akan ada hujan yang terprediksi di brentwood hari ini ataupun besok terima kasih",humid ; brentwood EOS_Z1,hujan ; brentwood EOS_Z1,you are welcome .,sama-sama !
61,2,,,,,
61,0,jadwalkan sebuah aktivitas tennis di pukul 3 sore sabtu bersama ayah saya,okay ; tennis EOS_Z1,sabtu ; ayah ; aktivitas tennis ; pukul 3 sore EOS_Z1,setting a reminder for event_SLOT at pukul 3 pm .,"oke , saya sedang menjadwalkan sebuah event_SLOT event_SLOT bersama party_SLOT anda pada date_SLOT time_SLOT"
61,1,"oke , saya sedang menjadwalkan sebuah aktivitas tennis bersama ayah anda pada sabtu pukul 3 sore terima kasih",tennis EOS_Z1,sabtu ; ayah ; aktivitas tennis ; pukul 3 sore EOS_Z1,you are welcome,sama-sama
34,2,,,,,
34,0,tanggal dan waktu kapankah saya harus berobat ?,EOS_Z1 date,EOS_Z1 date time,i have two listings for a event_SLOT 's appointments . which one would you like to know about ?,anda memiliki dua berobat kegiatan yang terjadwal . yang satu pada date_SLOT pukul address_SLOT yang lainnya pada date_SLOT time_SLOT
34,1,anda memiliki dua berobat kegiatan yang terjadwal . yang satu pada date_SLOT pukul address_SLOT yang lainnya pada date_SLOT time_SLOT terima kasih banyak,EOS_Z1,EOS_Z1,you are welcome .,sama-sama
42,2,,,,,
42,0,kapan aktivitas berenang dan siapa saja yang datang bersama saya ?,EOS_Z1,berenang EOS_Z1 party,i have two event_SLOT activities scheduled . one on date_SLOT at time_SLOT with your party_SLOT and another on date_SLOT with your party_SLOT,"anda memiliki dua jadwal event_SLOT event_SLOT . yang pertama ada pada date_SLOT pukul address_SLOT party_SLOT , dan yang kedua ada pada date_SLOT pukul address_SLOT party_SLOT anda"
42,1,"anda memiliki dua jadwal aktivitas berenang . yang pertama ada pada date_SLOT pukul address_SLOT jon , dan yang kedua ada pada date_SLOT pukul address_SLOT party_SLOT anda terima kasih",EOS_Z1,berenang EOS_Z1,you are welcome .,sama-sama
35,1,,,,,
35,0,tanggal dan jam berapa janji temu dengan dokter saya selanjutnya ?,dentist EOS_Z1 date,janji temu dengan dokter EOS_Z1 date time,"i have two event_SLOT scheduled . one on date_SLOT at time_SLOT with party_SLOT , and the last on date_SLOT at time_SLOT",event_SLOT temu dengan event_SLOT anda selanjutnya akan ada pada date_SLOT time_SLOT
62,1,,,,,
62,0,jadwalkan sebuah tennis pada pukul 9 pagi tanggal ketiga belas bersama kakak saya,kakak ; tennis ; 9pm EOS_Z1,tanggal 13 ; kakak ; tennis ; pukul 9 pagi EOS_Z1,setting a reminder for event_SLOT on pukul 9 pm .,pengingat untuk event_SLOT bersama party_SLOT pada date_SLOT belas pukul address_SLOT disetel
6,1,,,,,
6,0,tolong ingatkan saya untuk meminum obat di pukul 7 malam hari ini bersama ibu saya,EOS_Z1,hari ini ; ibu ; pukul 7 malam EOS_Z1,i will set a reminder for a event_SLOT on your calendar .,sedang mengatur pengingat untuk meminum obat bersama party_SLOT anda weekly_time_SLOT_time_SLOT tepatnya time_SLOT
23,5,,,,,
23,0,mobil saya membutuhkan sebuah garasi parkir terdekat dari posisi saya : tolong bantu saya !,EOS_Z1,terdekat ; garasi parkir EOS_Z1,"i sent the info on your screen , drive carefully !","poi_SLOT berjarak 6 ,distance_SLOT"
23,1,"poi_SLOT berjarak 6 ,distance_SLOT apakah itu yang paling terdekat ? jika iya kirimkan saya alamatnya secepat mungkin",EOS_Z1,terdekat ; garasi parkir EOS_Z1,"i sent the info on your screen , drive carefully !",poi_SLOT berada di 880ames ct
23,2,"poi_SLOT berada di 880ames ct apakah itu yang paling terdekat dengan lancar ? jika ya , berikan saya arahnya",EOS_Z1,terdekat ; garasi parkir EOS_Z1,"i sent the info on your screen , drive carefully !",ini dia arah menuju poi_SLOT
23,3,ini dia arah menuju poi_SLOT buatkan rute tercepat menuju webster garage dengan lancar,EOS_Z1,terdekat ; garasi parkir EOS_Z1 traffic_info,"i sent the info on your screen , drive carefully !","terdapat traffic_info_SLOT di rute kita akan tetapi anda dapat sampai kesana dengan distance_SLOT . saya telah mengirimkan informasinya di layarmu , tolong berkendara dengan hati-hati !"
23,4,"terdapat traffic_info_SLOT di rute kita akan tetapi anda dapat sampai kesana dengan cepat . saya telah mengirimkan informasinya di layarmu , tolong berkendara dengan hati-hati ! terima kasih mobil !",EOS_Z1,terdekat ; garasi parkir EOS_Z1,you're welcome !,sama-sama !
3,5,,,,,
3,0,carikan coffee shop terdekat,EOS_Z1,terdekat ; coffee EOS_Z1,there is poi_SLOT distance_SLOT away and poi_SLOT distance_SLOT away .,poi_type_SLOT shop distance_SLOT adalah poi_SLOT
3,1,"coffee shop terdekat adalah poi_SLOT tolong bisakah anda memberikan saya alamatnya , dan jaraknya dari sini ?",EOS_Z1,terdekat ; coffee EOS_Z1,poi_SLOT is located at address_SLOT,"poi_SLOT berjarak 6 ,distance_SLOT di address_SLOT"
3,2,"poi_SLOT berjarak 6 ,distance_SLOT di address_SLOT terima kasih bagaimana dengan lalu lintas disana ?",EOS_Z1,terdekat ; coffee EOS_Z1 traffic_info,"i sent the info on your screen , drive carefully !",terdapat traffic_info_SLOT di rute perjalanannya sekarang
3,3,"terdapat traffic_info_SLOT di rute perjalanannya sekarang ok , tolong atur gps dan navigasinya kesana",EOS_Z1,terdekat ; coffee EOS_Z1,"i sent the info on your screen , drive carefully !",gps telah diatur dan kita sedang menuju kesana
3,4,"gps telah diatur dan kita sedang menuju kesana terima kasih , mobil",EOS_Z1,terdekat ; coffee EOS_Z1,you're welcome !,sama-sama
5,3,,,,,
5,0,saya ingin tau dimanakah saya dapat sampai ke restoran cina,chinese restaurant EOS_Z1,EOS_Z1,i have a listing for a poi_type_SLOT located distance_SLOT away . would you like directions there ?,"terdapat sebuah poi_type_SLOT berjarak distance_SLOT bernama chef chu s , apakah anda menginginkan poi_type_SLOT ?"
5,1,"terdapat sebuah restoran cina berjarak distance_SLOT bernama chef chu s , apakah anda menginginkan alamatnya ? ya dan pastikan saya mendapatkan rute tercepat",chinese restaurant EOS_Z1,EOS_Z1,"i sent the info on your screen , drive carefully !","poi_type_SLOT adalah address_SLOT , terdapat traffic_info_SLOT sekarang akan tetapi saya telah mengatur jalur alternatif untuk dapat kesana sedikit lebih distance_SLOT"
5,2,"alamatnya adalah address_SLOT , terdapat traffic_info_SLOT sekarang akan tetapi saya telah mengatur jalur alternatif untuk dapat kesana sedikit lebih cepat terima kasih banyak mobil , ayo !",chinese restaurant EOS_Z1,EOS_Z1,you are welcome driver !,sama-sama !
14,3,,,,,
14,0,bagaimana laporan perkiraan cuaca,EOS_Z1,EOS_Z1,what city do you want the weather for ?,untuk kota yang mana ?
14,1,untuk kota yang mana ? saya ingin tahu apakah akan terjadi badai salju di perkiraan cuaca untuk san jose akhir pekan ini,EOS_Z1,badai salju ; san jose EOS_Z1,"in location_SLOT it will be weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather",tidak akan ada weather_attribute_SLOT weather_attribute_SLOT yang diprediksi di location_SLOT weekly_time_SLOT_time_SLOT ini
14,2,"tidak akan ada badai salju yang diprediksi di san jose akhir pekan ini senang mendengarnya , terima kasih",EOS_Z1,badai salju ; san jose EOS_Z1,no problem,tidak masalah
36,3,,,,,
36,0,tolong jadwalkan makan malam bersama adik saya,EOS_Z1,adik ; makan malam EOS_Z1,"okay , setting a reminder for your event_SLOT at address_SLOT your friend .",untuk tanggal dan waktu kapan ?
36,1,untuk tanggal dan waktu kapan ? tolong atur untuk tanggal kelima belas bulan ini pada pukul 2 siang,dinner ; 2pm EOS_Z1,adik ; makan malam ; pukul 2 siang EOS_Z1,"okay , i will schedule a reminder for a event_SLOT 's appointment on date_SLOT at address_SLOT a event_SLOT 's appointment .","sempurna , saya telah mengatur semuanya untuk anda . apakah ada lagi yang dapat saya bantu ?"
36,2,"sempurna , saya telah mengatur semuanya untuk anda . apakah ada lagi yang dapat saya bantu ? itu saja mobilku , terima kasih",dinner ; 2pm EOS_Z1,adik ; makan malam ; pukul 2 siang EOS_Z1,you are welcome,sama-sama
15,3,,,,,
15,0,apakah ada restoran cinas terdekat disana,EOS_Z1,yang dekat ; restoran EOS_Z1,there is a poi_SLOT distance_SLOT away and poi_SLOT distance_SLOT away .,terdapat poi_SLOT di distance_SLOT sini
15,1,terdapat poi_SLOT di dekat sini apa alamatnya ?,nearby EOS_Z1,yang dekat ; restoran EOS_Z1,"i sent the info on your screen , drive carefully !",poi_SLOT berlokasi di address_SLOT
15,2,poi_SLOT berlokasi di address_SLOT terima kasih !,nearby EOS_Z1,yang dekat ; restoran EOS_Z1,you're welcome,sama-sama !
46,3,,,,,
46,0,seperti apa cuaca pekan ini,pekan EOS_Z1,pekan EOS_Z1,what city do you want the weather for ?,anda ingin tahu cuaca seperti apa di kota yang mana ?
46,1,anda ingin tahu cuaca seperti apa di kota yang mana ? akankah panas di grand rapids pekan ini ?,EOS_Z1,pekan ; panas ; grand rapids EOS_Z1,it will be weather_attribute_SLOT on date_SLOT in location_SLOT .,tidak akan terjadi weather_attribute_SLOT di location_SLOT weekly_time_SLOT_time_SLOT ini
46,2,tidak akan terjadi panas di grand rapids pekan ini terima kasih,EOS_Z1,pekan ; panas ; grand rapids EOS_Z1,you are welcome,tidak masalah
56,3,,,,,
56,0,seperti apa suhu yang akan ada pada jumat,EOS_Z1,jumat EOS_Z1,what city are you interested in ?,kota manakah yang suhunya ingin kamu ketahui pada date_SLOT ?
56,1,kota manakah yang suhunya ingin kamu ketahui pada jumat ? tolong cek suhu untuk menlo park terima kasih !,menlo park EOS_Z1,jumat ; menlo park EOS_Z1,i've set the forecast for a low of temperature_SLOT and a high of temperature_SLOT .,pada date_SLOT di location_SLOT akan terjadi weather_attribute_SLOT dan suhu akan serendah temperature_SLOT dan akan setinggi temperature_SLOT
56,2,"pada jumat di menlo park akan terjadi membekuy dan suhu akan serendah temperature_SLOT dan akan setinggi temperature_SLOT oke , sempurna terima kasih !",menlo park EOS_Z1,jumat ; menlo park EOS_Z1,you're welcome !,sama-sama !
28,3,,,,,
28,0,seberapakah suhu tertinggi untuk pekan ini,EOS_Z1,suhu tertinggi ; pekan EOS_Z1,what city do you want the weather for ?,anda ingin tahu weather_attribute_SLOT untuk kota yang mana ?
28,1,"anda ingin tahu suhu tertinggi untuk kota yang mana ? tolong redwood city , suhu tertinggi untuk pekan ini",EOS_Z1,suhu tertinggi ; pekan ; redwood city EOS_Z1,"in location_SLOT it will be temperature_SLOT on date_SLOT , temperature_SLOT on date_SLOT , temperature_SLOT on date_SLOT , temperature_SLOT on date_SLOT , temperature_SLOT on date_SLOT",date_SLOT mengatakan bahwa akan terdapat suhu setinggi weather_attribute_SLOT di location_SLOT weekly_time_SLOT_time_SLOT ini
28,2,minggu mengatakan bahwa akan terdapat suhu setinggi suhu tertinggi di redwood city pekan ini terima kasih !,seattle EOS_Z1,suhu tertinggi ; pekan ; redwood city EOS_Z1,no problem,sama-sama
11,3,,,,,
11,0,"bisakah anda menjadwalkan pengingat untuk sepakbola saya di pukul 7 malam tanggal kedelapan , bersama martha ?",martha ; sepakbola EOS_Z1,tanggal 8 ; martha ; sepakbola ; pukul 7 malam EOS_Z1,i will set a reminder for a date_SLOT at time_SLOT,pengingat untuk event_SLOT pada date_SLOT pukul address_SLOT party_SLOT telah diatur
11,1,pengingat untuk sepakbola pada tanggal kedelapan pukul address_SLOT martha telah diatur hebat !,martha ; sepakbola EOS_Z1,tanggal 8 ; martha ; sepakbola ; pukul 7 malam EOS_Z1,you are welcome .,sama-sama apakah anda butuh bantuan lagi dengan yang lainnya ?
11,2,sama-sama apakah anda butuh bantuan lagi dengan yang lainnya ? tidak,martha ; swimming EOS_Z1,tanggal 8 ; martha ; sepakbola ; pukul 7 malam EOS_Z1,"i have two listings for a soccer activities scheduled . one on date_SLOT at time_SLOT with party_SLOT , another on date_SLOT with party_SLOT , and another on date_SLOT with",senang dapat membantu
12,3,,,,,
12,0,dimana rumah sakit terdekat ?,EOS_Z1,terdekat ; rumah sakit EOS_Z1,there is no a poi_SLOT distance_SLOT away .,"poi_SLOT adalah satu-satunya poi_type_SLOT sakit yang dapat saya temukan . poi_type_SLOT itu berada di address_SLOT yang mana berjarak 9 ,distance_SLOT , namun terdapat sebuah road block distance_SLOT it"
12,1,"poi_SLOT adalah satu-satunya rumah sakit yang dapat saya temukan . tempat itu berada di address_SLOT yang mana berjarak 9 ,distance_SLOT , namun terdapat sebuah road block dekat it oh tidak saya harus sampai kesana , apa alamatnya ?",nearby ; hospital EOS_Z1,terdekat ; rumah sakit EOS_Z1,"i sent the info on your screen , drive carefully !","poi_type_SLOT adalah address_SLOT , saya telah mengirimkan rute terbaik di layarmu"
12,2,"alamatnya adalah address_SLOT , saya telah mengirimkan rute terbaik di layarmu terima kasih",nearby ; hospital EOS_Z1,terdekat ; rumah sakit EOS_Z1,"i sent the info on your screen , drive carefully !","tidak masalah , semoga harimu menyenangkan"
10,3,,,,,
10,0,saya akan berobat pada tanggal ketujuh,tanggal ; 10am EOS_Z1,tanggal 7 EOS_Z1,i have two listings for a weekly_time_SLOT appointments on date_SLOT .,"sedang mengatur pengingat untuk berobat pada date_SLOT , untuk waktunya sebaiknya saya menambahkan apa ?"
10,1,"sedang mengatur pengingat untuk berobat pada tanggal ketujuh , untuk waktunya sebaiknya saya menambahkan apa ? tolong atur di pukul 3 sore bibi saya akan berada di sana",sore ; 10am EOS_Z1,tanggal 7 ; bibi ; pukul 3 sore EOS_Z1 event,i will set a reminder for your picnic on date_SLOT at 10 am .,"oke , mengatur pengingat dengan tujuan meminum obat pada date_SLOT pukul address_SLOT party_SLOT anda"
10,2,"oke , mengatur pengingat dengan tujuan meminum obat pada tanggal ketujuh pukul address_SLOT bibi anda baik , saya mengapresiasinya terima kasih !",sore ; 10am EOS_Z1,tanggal 7 ; bibi ; pukul 3 sore EOS_Z1,you are welcome .,senang dapat membantu
0,3,,,,,
0,0,temukan hotel terdekat untuk saya,EOS_Z1,yang dekat EOS_Z1,the distance_SLOT weather_attribute_SLOT is poi_SLOT at address_SLOT,"terdapat poi_SLOT berjarak 6 ,distance_SLOT dan poi_SLOT berjarak distance_SLOT : yang mana yang anda pilih ?"
0,1,"terdapat poi_SLOT berjarak 6 ,distance_SLOT dan poi_SLOT berjarak distance_SLOT : yang mana yang anda pilih ? bisakah saya mendapatkan alamat untuk the clement hotel ?",clement hotel EOS_Z1,yang dekat ; tempat istirahat EOS_Z1,"the address is address_SLOT , i sent it on your screen","tentu saja ! the clement weather_attribute_SLOT berada di 657ames ave , itu hanya berjarak 6 ,distance_SLOT dengan traffic_info_SLOT di rute kita"
0,2,"tentu saja ! the clement hotel berada di 657ames ave , itu hanya berjarak 6 ,distance_SLOT dengan traffic_info_SLOT di rute kita terima kasih ! ayo kesana",clement EOS_Z1,yang dekat ; tempat istirahat EOS_Z1,i sent the info on your screen . you're welcome !,"sama-sama , navigasi telah diatur"
59,3,,,,,
59,0,seperti apa perkiraan cuaca untuk 7 hari ke depan,7 days ; corona EOS_Z1,7 hari kedepan EOS_Z1,what city do you want the weather for ?,apakah nama kota yang kamu ingin tahu perkiraan cuacanya ?
59,1,"apakah nama kota yang kamu ingin tahu perkiraan cuacanya ? carson , tolong",corona ; 7 days ; carson EOS_Z1,7 hari kedepan ; carson EOS_Z1,it will not be location_SLOT in location_SLOT on date_SLOT .,"di location_SLOT akan terjadi weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , dan weather_attribute_SLOT pada date_SLOT"
59,2,"di carson akan terjadi weather_attribute_SLOT pada senin , weather_attribute_SLOT pada selasa , weather_attribute_SLOT pada rabu , weather_attribute_SLOT pada kamis , weather_attribute_SLOT pada jumat , weather_attribute_SLOT pada sabtu , dan weather_attribute_SLOT pada minggu terima kasih",corona ; 7 days ; carson EOS_Z1,7 hari kedepan ; carson EOS_Z1,you are welcome .,sama-sama !
16,3,,,,,
16,0,seperti apa cuaca yang akan terjadi saat hari ini,EOS_Z1,hari ini EOS_Z1,what city do you want the weather for ?,kota mana yang kamu tanyakan ?
16,1,kota mana yang kamu tanyakan ? akankah hujan di inglewood ?,humid ; inglewood EOS_Z1,hari ini ; gerimis ; inglewood EOS_Z1,there is no forecast of weather_attribute_SLOT in the forecast for location_SLOT .,mungkin akan terjadi weather_attribute_SLOT di location_SLOT pada date_SLOT
16,2,mungkin akan terjadi hujan di inglewood pada selasa terima kasih !,humid ; inglewood EOS_Z1,hari ini ; gerimis ; inglewood EOS_Z1,no problem,senang saya dapat membantu
40,3,,,,,
40,0,cek cuaca untuk kemungkinan terjadinya salju,salju EOS_Z1,EOS_Z1,what city do you want the weather for ?,lokasi mana yang anda ingin ketahui cuacanya ?
40,1,lokasi mana yang anda ingin ketahui cuacanya ? manhattan,manhattan EOS_Z1,manhattan EOS_Z1,there is no forecast of a low of temperature_SLOT in location_SLOT .,mungkin saja akan terjadi weather_attribute_SLOT di location_SLOT pada date_SLOT
40,2,"mungkin saja akan terjadi salju di manhattan pada sabtu oke , terima kasih",manhattan EOS_Z1,manhattan EOS_Z1,no problem,sama-sama
13,3,,,,,
13,0,saya ingin rute tercepat menuju rumah sakit,EOS_Z1,rumah sakit EOS_Z1 distance,i have a route to poi_SLOT,poi_type_SLOT sakit distance_SLOT berlokasi di address_SLOT bernama poi_SLOT
13,1,"rumah sakit distance_SLOT berlokasi di address_SLOT bernama poi_SLOT ok , tolong berikan saya arah via rute tercepat",EOS_Z1,rumah sakit EOS_Z1,"i sent the info on your screen , drive carefully !","kita sedang berjarak 6 ,distance_SLOT dan terdapat traffic_info_SLOT di perjalanan kita , saya sedang mengirim rute di peta mu"
