EVALUATION RESULTS:
bleu,success,match
0.128923977909822,0.7010676107689521,0.7378277153281713
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
47,0,is it gonna snow in durham during the week ?,snow ; durham EOS_Z1,snow ; week ; durham EOS_Z1,it will not weather_attribute_SLOT in location_SLOT this weekly_time_SLOT .,location_SLOT does not have any weather_attribute_SLOT predicted this weekly_time_SLOT .
47,1,durham does not have any snow predicted this week . thank you .,snow ; durham EOS_Z1,snow ; week ; durham EOS_Z1,you're welcome .,you are welcome .
36,2,,,,,
36,0,where is a nearby parking garage ?,parking garage EOS_Z1,parking garage EOS_Z1,poi_SLOT is distance_SLOT away .,"the nearest one is poi_SLOT , it 's just distance_SLOT away"
36,1,"the nearest one is palo alto garage r , it 's just distance_SLOT away oh great job . thanks .",parking garage EOS_Z1,parking garage EOS_Z1,you're welcome !,you're welcome !
17,2,,,,,
17,0,will it be warm in compton on wednesday ?,warm ; wednesday ; compton EOS_Z1,warm ; wednesday ; compton EOS_Z1,it will be weather_attribute_SLOT in location_SLOT on date_SLOT .,it will not be weather_attribute_SLOT in location_SLOT on date_SLOT .
17,1,it will not be warm in compton on wednesday . thank you .,warm ; wednesday ; compton EOS_Z1,warm ; wednesday ; compton EOS_Z1,you're welcome !,anytime .
222,2,,,,,
222,0,how is gonna be the weather forecast in san mateo for the next weekend ?,next weekend ; san mateo EOS_Z1,san mateo EOS_Z1 weather_attribute,what city are you interested in ?,"in location_SLOT it will be weather_attribute_SLOT on date_SLOT , and weather_attribute_SLOT on date_SLOT"
222,1,"in san mateo it will be weather_attribute_SLOT on saturday , and weather_attribute_SLOT on sunday okay , thank you",san mateo EOS_Z1,san mateo EOS_Z1,you're welcome !,you're welcome
19,2,,,,,
19,0,set an appointment for swimming,swimming EOS_Z1,swimming EOS_Z1,i have set a reminder for event_SLOT in the event_SLOT at time_SLOT,what time would like me to set the appointment ?
19,1,what time would like me to set the appointment ? at 3pm on saturday please,swimming ; 3pm EOS_Z1,swimming ; 3pm ; saturday EOS_Z1,setting a reminder for your event_SLOT appointment at address_SLOT on date_SLOT,okay i set your appointment for time_SLOT on date_SLOT . have a good time !
49,2,,,,,
49,0,will it be dry in new york on wednesday ?,dry ; wednesday ; new york EOS_Z1,dry ; wednesday ; new york EOS_Z1,it will be weather_attribute_SLOT in location_SLOT on date_SLOT .,it will be weather_attribute_SLOT date_SLOT in location_SLOT .
49,1,it will be dry wednesday in new york . thank you so much .,dry ; wednesday ; new york EOS_Z1,dry ; wednesday ; new york EOS_Z1,you're welcome !,no problem .
176,2,,,,,
176,0,please give me the address and directions via a route with no traffic to the nearest pizza restaurant .,pizza restaurant EOS_Z1,pizza restaurant EOS_Z1,the nearest poi_type_SLOT is poi_SLOT and there is traffic_info_SLOT on the route .,the nearest poi_type_SLOT with traffic_info_SLOT is distance_SLOT away at address_SLOT do you want to go to the poi_SLOT ?
176,1,"the nearest pizza restaurant with no traffic is distance_SLOT away at address_SLOT do you want to go to the round table ? yes , let 's go , thank you !",pizza restaurant EOS_Z1,pizza restaurant EOS_Z1,you're welcome !,you're welcome
80,2,,,,,
80,0,will it be raining this week in redwood city ?,rain ; redwood city EOS_Z1,redwood city EOS_Z1,it will not weather_attribute_SLOT in location_SLOT this weekly_time_SLOT .,there isn't any weather_attribute_SLOT predicted to fall in location_SLOT this weekly_time_SLOT
80,1,there isn't any rain predicted to fall in redwood city this week thank you .,rain ; redwood city EOS_Z1,redwood city EOS_Z1,you're welcome !,anytime .
283,2,,,,,
283,0,what is the date and time of my next meeting and who will be attending it ?,meeting EOS_Z1 date party,meeting EOS_Z1 date party time,your next event_SLOT is on the date_SLOT at time_SLOT with party_SLOT,your next event_SLOT is with your party_SLOT on the date_SLOT at time_SLOT
283,1,your next meeting is with your party_SLOT on the date_SLOT at time_SLOT thank you .,meeting EOS_Z1,meeting EOS_Z1,you're welcome !,you're welcome .
95,2,,,,,
95,0,schedule a swimming activity with jon for december 10th at 3pm .,jon ; swimming activity ; 3pm EOS_Z1,jon ; swimming activity ; 3pm EOS_Z1,scheduling a event_SLOT with party_SLOT for december date_SLOT at time_SLOT .,your event_SLOT with party_SLOT has been scheduled for dec date_SLOT at time_SLOT .
95,1,your swimming activity with jon has been scheduled for dec 10th at 3pm . thank you .,,jon ; swimming activity ; 3pm EOS_Z1,you're welcome .,it is my job and pleasure .
177,2,,,,,
177,0,this week will it be warm in los angeles ?,warm ; los angeles EOS_Z1,warm ; los angeles EOS_Z1,"in location_SLOT , it will be weather_attribute_SLOT on date_SLOT .",in location_SLOT it is gonna be weather_attribute_SLOT on date_SLOT
177,1,in los angeles it is gonna be warm on tuesday thank you car !,warm ; los angeles EOS_Z1,warm ; los angeles EOS_Z1,you're welcome !,anytime !
164,2,,,,,
164,0,is it gonna be any blizzard on tuesday in alhambra ?,blizzard ; tuesday ; alhambra EOS_Z1,blizzard ; tuesday ; alhambra EOS_Z1 weather_attribute,there will be no weather_attribute_SLOT on date_SLOT in location_SLOT .,there is not gonna be any weather_attribute_SLOT this weekly_time_SLOT in location_SLOT; on date_SLOT it will weather_attribute_SLOT
164,1,there is not gonna be any blizzard this week in alhambra; on tuesday it will weather_attribute_SLOT thank you .,blizzard ; tuesday ; alhambra EOS_Z1,blizzard ; tuesday ; alhambra EOS_Z1,you're welcome .,you are very welcome .
232,2,,,,,
232,0,"i need to find out some info for my optometrist appointment , the date and time please .",optometrist appointment EOS_Z1 date time,optometrist appointment EOS_Z1 date time,you're welcome .,"okay , which one ? i have one for the date_SLOT at time_SLOT , and one for the date_SLOT at time_SLOT"
232,1,"okay , which one ? i have one for the date_SLOT at 9am , and one for the date_SLOT at time_SLOT that will do , thanks .",optometrist appointment EOS_Z1,optometrist appointment EOS_Z1,you're welcome .,you're welcome .
167,2,,,,,
167,0,what 's the highest temperature going to be in cleveland this week ?,highest temperature ; cleveland EOS_Z1,highest temperature ; cleveland EOS_Z1,what city would you like the weather_attribute_SLOT for ?,this weekly_time_SLOT the weather_attribute_SLOT in location_SLOT will be temperature_SLOT on date_SLOT
167,1,this week the highest temperature in cleveland will be temperature_SLOT on saturday thank you .,highest temperature ; cleveland EOS_Z1,highest temperature ; cleveland EOS_Z1,you're welcome !,you're welcome !
55,2,,,,,
55,0,find out the parties joining me and date for my doctor appointment .,doctor appointment EOS_Z1 date party,doctor appointment EOS_Z1 date party,you have two event_SLOT scheduled . one on date_SLOT at time_SLOT with party_SLOT,"you have address_SLOT scheduled : party_SLOT on the date_SLOT , your party_SLOT on date_SLOT , your party_SLOT on the date_SLOT , and party_SLOT on the date_SLOT"
55,1,"you have address_SLOT scheduled : party_SLOT on the 15th , your party_SLOT on wednesday , your party_SLOT on the 20th , and party_SLOT on the date_SLOT cool , thanks",EOS_Z1,doctor appointment EOS_Z1,you're welcome !,"my pleasure , goodbye ."
160,2,,,,,
160,0,"assistant schedule an appointment at the dentist , 9am of the 12th of current month . bring martha with me",12th ; martha ; dentist ; 9am EOS_Z1,12th ; martha ; dentist ; 9am EOS_Z1,you're welcome .,i am setting an appointment at the event_SLOT on the date_SLOT of current month at address_SLOT party_SLOT .
160,1,i am setting an appointment at the dentist on the 12th of current month at address_SLOT martha . thank you !,12th ; martha ; dentist ; 9am EOS_Z1,12th ; martha ; dentist ; 9am EOS_Z1,you're welcome !,you are welcome .
92,2,,,,,
92,0,"i want to find the agenda , location , and time for my meeting .",meeting EOS_Z1 date time,meeting EOS_Z1 event time,i have a event_SLOT scheduled for date_SLOT with party_SLOT at time_SLOT,"you have two event_SLOT scheduled , one at time_SLOT in event_SLOT room address_SLOT the company picnic , and one at time_SLOT in address_SLOT to go over the quarterly report ."
92,1,"you have two meetings scheduled , one at time_SLOT in event_SLOT room address_SLOT the company picnic , and one at time_SLOT in address_SLOT to go over the quarterly report . thanks .",meeting EOS_Z1,meeting EOS_Z1,you're welcome .,you're welcome .
87,2,,,,,
87,0,will it be foggy on tuesday in redwood city ?,foggy ; tuesday ; redwood city EOS_Z1,foggy ; tuesday ; redwood city EOS_Z1 weather_attribute,it will not be weather_attribute_SLOT on date_SLOT in location_SLOT .,it will be weather_attribute_SLOT but not weather_attribute_SLOT in location_SLOT on date_SLOT .
87,1,it will be weather_attribute_SLOT but not foggy in redwood city on tuesday . thank you,foggy ; tuesday ; redwood city EOS_Z1,foggy ; tuesday ; redwood city EOS_Z1,you're welcome !,glad i could help out
67,2,,,,,
67,0,schedule a conference with the vice president on the 5th at 11am .,5th ; vice president ; conference ; 11am EOS_Z1,5th ; vice president ; conference ; 11am EOS_Z1,scheduling a event_SLOT with the party_SLOT on the date_SLOT at time_SLOT .,event_SLOT scheduled for the date_SLOT at time_SLOT with the party_SLOT .
67,1,conference scheduled for the 5th at 11am with the vice president . perfect .,5th ; vice president ; conference ; 11am EOS_Z1,5th ; vice president ; conference ; 11am EOS_Z1,you're welcome .,have a good day .
2,4,,,,,
2,0,what 's the temperature going to be like on friday,friday EOS_Z1,friday EOS_Z1,what city are you interested in ?,what city should i find date_SLOT 's temperature for ?
2,1,what city should i find friday 's temperature for ? alhambra,friday ; alhambra EOS_Z1,friday ; alhambra EOS_Z1,there is a weather_attribute_SLOT on date_SLOT in location_SLOT .,on date_SLOT there will be weather_attribute_SLOT in location_SLOT
2,2,on friday there will be weather_attribute_SLOT in alhambra and the temperature ?,friday ; alhambra EOS_Z1,friday ; alhambra EOS_Z1,there is a weather_attribute_SLOT in location_SLOT .,it will be between temperature_SLOT in location_SLOT on date_SLOT .
2,3,it will be between temperature_SLOT in alhambra on friday . thank you .,,friday ; alhambra EOS_Z1,you're welcome .,you're welcome .
206,4,,,,,
206,0,"i'm desiring to eat at some chinese restaurant , is there anything in this local area ?",chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,there is a poi_SLOT distance_SLOT away .,we're distance_SLOT away from p .f . changs : do you want to go there ?
206,1,"we're distance_SLOT away from p .f . changs : do you want to go there ? yes , please , and pick a route to avoid all heavy traffic",chinese restaurant EOS_Z1 traffic_info,chinese restaurant EOS_Z1,"i sent the info on your screen , drive carefully !",event_SLOT you to pf changs .
206,2,taking you to pf changs . what is the address ?,chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,address_SLOT address_SLOT,the addres of p .f .changs is address_SLOT real
206,3,"the addres of p .f .changs is address_SLOT real sounds good , set the navigation there please .",,chinese restaurant EOS_Z1,you're welcome,"navigation set , we should arrive shortly ."
86,4,,,,,
86,0,find starbucks,EOS_Z1,EOS_Z1,"i've set the gps for poi_SLOT , i've found it .",the nearest poi_SLOT is distance_SLOT away . there is a road block on its way so i already sent on your screen another route to reach faster
86,1,the nearest starbucks is distance_SLOT away . there is a road block on its way so i already sent on your screen another route to reach faster is is the quickest one available ? i really need my morning coffee !,EOS_Z1,EOS_Z1,"i sent the info on your screen , drive carefully !","yes , it is , hope you can have your poi_type_SLOT soon !"
86,2,"yes , it is , hope you can have your coffee soon ! where is the starbucks ?",,coffee EOS_Z1,you're welcome !,the poi_SLOT is located at address_SLOT setting navigation now .
86,3,the starbucks is located at address_SLOT setting navigation now . thank you .,,coffee EOS_Z1,you're welcome .,"you're welcome; drive safely , and enjoy ."
71,4,,,,,
71,0,"car i need to go back home , it 's in the area , please pick a route with no traffic",home EOS_Z1,home EOS_Z1,there is traffic_info_SLOT on the route to poi_SLOT,event_SLOT you poi_type_SLOT .
71,1,taking you home . what is my address ?,home EOS_Z1,home EOS_Z1,you're welcome !,"your address is address_SLOT , we're distance_SLOT away from poi_type_SLOT now"
71,2,"your address is address_SLOT , we're distance_SLOT away from home now set gps for a route home with zero to no traffic .",home EOS_Z1,home EOS_Z1,gps set for navigating to poi_type_SLOT .,your gps has been set for poi_type_SLOT .
71,3,your gps has been set for home . thank you,,home EOS_Z1,you're welcome,"you're welcome , happy to help ."
143,4,,,,,
143,0,where is the closest tea house ?,tea EOS_Z1,tea EOS_Z1,the closest poi_type_SLOT house is poi_SLOT at address_SLOT,poi_SLOT also serves poi_type_SLOT . they are distance_SLOT away at address_SLOT
143,1,poi_SLOT also serves tea . they are distance_SLOT away at address_SLOT how 's the traffic ?,tea EOS_Z1 traffic_info,tea EOS_Z1 traffic_info,poi_SLOT is located at address_SLOT but there is traffic_info_SLOT,traffic_info_SLOT is listed to poi_SLOT
143,2,"traffic_info_SLOT is listed to poi_SLOT sounds good , let 's get going .",EOS_Z1,tea EOS_Z1,you're welcome !,displaying directions now .
143,3,displaying directions now . thanks for the help .,,tea EOS_Z1,you're welcome,"you're welcome; drive safely , and enjoy ."
125,4,,,,,
125,0,"i need to know my conference agenda , date and who is attending .",conference EOS_Z1 date party,conference EOS_Z1 agenda date party,you're welcome .,your event_SLOT is set for date_SLOT with your party_SLOT to agenda_SLOT
125,1,"your conference is set for date_SLOT with your party_SLOT to agenda_SLOT great , and who all will be there ?",conference EOS_Z1,conference EOS_Z1 party,you're welcome .,the event_SLOT is with your party_SLOT
125,2,the conference is with your party_SLOT thanks .,conference EOS_Z1,conference EOS_Z1,you're welcome !,you're welcome . don't forget it 's held in room_SLOT
125,3,you're welcome . don't forget it 's held in room_SLOT thank you .,,conference EOS_Z1,you're welcome,no problem
7,4,,,,,
7,0,give me directions to the closest grocery store,grocery store EOS_Z1,grocery store EOS_Z1,poi_SLOT is distance_SLOT away at address_SLOT,we're distance_SLOT away from poi_SLOT but there is a traffic_info_SLOT
7,1,we're distance_SLOT away from poi_SLOT but there is a traffic_info_SLOT what is the next closest location ?,grocery store EOS_Z1,grocery store EOS_Z1,poi_SLOT is located at address_SLOT and there is traffic_info_SLOT on the way .,i'm sorry but there are no other options nearby
7,2,"i'm sorry but there are no other options nearby ok , well make a route to the willows market then , try to avoid the car accident .",grocery store EOS_Z1,grocery store EOS_Z1,the car accident is at address_SLOT and there is traffic_info_SLOT on our way .,"ok driver , making a route to poi_SLOT and avoiding the car accident ."
7,3,"ok driver , making a route to willows market and avoiding the car accident . that 's great ! thank you car !",,grocery store EOS_Z1,you're welcome !,you are welcome driver !
1,4,,,,,
1,0,what gas stations are here ?,gas station EOS_Z1,gas EOS_Z1,there is a traffic_info_SLOT on the route to poi_SLOT,there is a poi_SLOT
1,1,there is a poi_SLOT that 's good ! please pick the quickest route to get there and avoid all heavy traffic !,gas station EOS_Z1,gas EOS_Z1,poi_SLOT is located at address_SLOT and there is traffic_info_SLOT on the way .,event_SLOT you to poi_SLOT
1,2,taking you to poi_SLOT what is the address ?,gas station EOS_Z1,gas EOS_Z1,poi_SLOT is at address_SLOT,address_SLOT is the address for poi_SLOT poi_type_SLOT
1,3,address_SLOT is the address for poi_SLOT gas station perfect . thank you,,gas EOS_Z1,you're welcome,"you're welcome , happy to help ."
231,4,,,,,
231,0,what is the address of my friend 's house ?,friends house EOS_Z1,EOS_Z1,i have a friend 's house address_SLOT at address_SLOT,poi_SLOT is at address_SLOT
231,1,poi_SLOT is at address_SLOT get me the address to my friends house nearest my current location .,friends house EOS_Z1,friends house EOS_Z1,setting navigation now .,event_SLOT you to jack 's house .
231,2,taking you to jack 's house . set the gps for the quickest route possible .,friends house EOS_Z1,friends house EOS_Z1,"i sent the route on your screen , drive carefully !","i sent all the info on your screen , drive carefully !"
231,3,"i sent all the info on your screen , drive carefully ! thanks !",,friends house EOS_Z1,you're welcome !,anytime !
91,4,,,,,
91,0,"car i need to get to a gas station , please show me the nearest one",gas station EOS_Z1,gas station EOS_Z1,poi_SLOT is distance_SLOT away at address_SLOT,there is poi_SLOT distance_SLOT away with traffic_info_SLOT on our way
91,1,"there is poi_SLOT distance_SLOT away with traffic_info_SLOT on our way alright , where is it located ?",gas station EOS_Z1,gas station EOS_Z1,poi_SLOT is located at address_SLOT,poi_SLOT is at address_SLOT
91,2,poi_SLOT is at address_SLOT please pick the fastest route to get there,gas station EOS_Z1,gas station EOS_Z1,poi_SLOT is distance_SLOT away at address_SLOT,"there is traffic_info_SLOT on our way , i sent the route on your screen"
91,3,"there is traffic_info_SLOT on our way , i sent the route on your screen thank you car !",,gas station EOS_Z1,you're welcome !,you're welcome !
155,4,,,,,
155,0,find the nearest hotel,EOS_Z1,EOS_Z1,the nearest weather_attribute_SLOT is poi_SLOT at address_SLOT,"the nearest weather_attribute_SLOT is weather_attribute_SLOT keen , it 's distance_SLOT away . do you want its address ?"
155,1,"the nearest hotel is hotel keen , it 's distance_SLOT away . do you want its address ? yes sounds great .",EOS_Z1,EOS_Z1,"the address is address_SLOT , i sent the info on your screen , drive carefully !","address_SLOT , there is traffic_info_SLOT and you should arrive in a couple minutes"
155,2,"address_SLOT , there is traffic_info_SLOT and you should arrive in a couple minutes set my gps for the quickest route possible please .",EOS_Z1,EOS_Z1,"i sent the info on your screen , drive carefully !","i picked the best route for you , drive carefully !"
155,3,"i picked the best route for you , drive carefully ! thank you car !",,EOS_Z1,you're welcome !,you're welcome !
184,4,,,,,
184,0,find me the nearest gas station .,gas station EOS_Z1,gas station EOS_Z1,"the nearest poi_type_SLOT is poi_SLOT , distance_SLOT away .",the nearest poi_type_SLOT is located distance_SLOT away . need more info ?
184,1,"the nearest gas station is located distance_SLOT away . need more info ? please pick the quickest route to get there , thank you !",gas station EOS_Z1,gas station EOS_Z1,you're welcome !,setting gps for quickest route to poi_SLOT poi_type_SLOT now .
184,2,setting gps for quickest route to poi_SLOT gas station now . display address on screen please .,gas station EOS_Z1,gas station EOS_Z1,setting gps for poi_SLOT now .,poi_SLOT is located at address_SLOT
184,3,poi_SLOT is located at address_SLOT thanks for the information .,,gas station EOS_Z1,you're welcome,"you're welcome , glad i could help ."
202,4,,,,,
202,0,give me the location for the nearest starbucks,EOS_Z1,EOS_Z1,the nearest poi_SLOT is poi_SLOT and is distance_SLOT away .,there is no poi_SLOT listed locally but i have another poi_type_SLOT shop listed would you like the address to it ?
202,1,there is no starbucks listed locally but i have another coffee shop listed would you like the address to it ? yes please .,EOS_Z1,EOS_Z1,poi_SLOT is located at address_SLOT,"then let 's go at poi_SLOT , address_SLOT"
202,2,"then let 's go at cafe venetia , address_SLOT okay thank you .",EOS_Z1,coffee EOS_Z1,you're welcome !,the destination is distance_SLOT away in traffic_info_SLOT
202,3,"the destination is distance_SLOT away in traffic_info_SLOT please set the gps to avoid all heavy traffic and let 's go there , thank you !",,coffee EOS_Z1,you're welcome,you are welcome !
168,4,,,,,
168,0,i need a route to the shopping center with no traffic .,shopping center EOS_Z1,shopping center EOS_Z1,there is traffic_info_SLOT .,poi_SLOT is the only nearby poi_type_SLOT .
168,1,poi_SLOT is the only nearby shopping center . what does the traffic look like ?,shopping center EOS_Z1 traffic_info,shopping center EOS_Z1 traffic_info,poi_SLOT is the only nearby poi_type_SLOT .,there is a traffic_info_SLOT poi_SLOT
168,2,"there is a traffic_info_SLOT poi_SLOT ouch , patience , please pick the route with least traffic and let 's go there , thank you !",shopping center EOS_Z1,shopping center EOS_Z1,you're welcome !,the route to address_SLOT set to the quickest possible .
168,3,the route to address_SLOT set to the quickest possible . thank you car !,,shopping center EOS_Z1,you're welcome !,you're welcome !
20,4,,,,,
20,0,i need gas .,gas station EOS_Z1,gas EOS_Z1,poi_SLOT is distance_SLOT away .,poi_SLOT is distance_SLOT away .
20,1,poi_SLOT is distance_SLOT away . what is the address ?,gas station EOS_Z1,gas EOS_Z1,address_SLOT is address_SLOT,poi_SLOT is at address_SLOT
20,2,poi_SLOT is at address_SLOT can i have some route details ? i would like to avoid any heavy traffic there,gas station EOS_Z1,gas EOS_Z1,there is traffic_info_SLOT on our way but there is a traffic_info_SLOT on our way,"i sent the best possible route on screen but there will be traffic_info_SLOT anyway , i'm sorry"
20,3,"i sent the best possible route on screen but there will be heavy traffic anyway , i'm sorry it 's okay , thank you car !",,gas EOS_Z1,you're welcome !,you're welcome !
127,4,,,,,
127,0,get me directions to the nearest starbucks,EOS_Z1,EOS_Z1,the nearest poi_SLOT is poi_SLOT and there is traffic_info_SLOT on the way .,there is no poi_SLOT locally .
127,1,there is no starbucks locally . any coffee shops locally ?,coffee EOS_Z1,coffee EOS_Z1,there is no poi_SLOT nearby .,poi_SLOT is distance_SLOT away at address_SLOT with traffic_info_SLOT
127,2,"poi_SLOT is distance_SLOT away at address_SLOT with traffic_info_SLOT ok , please give me the directions via the fastest route .",coffee EOS_Z1,coffee EOS_Z1,the fastest route is at address_SLOT fastest route to address_SLOT at address_SLOT,the current route is the fastest one i can find
127,3,"the current route is the fastest one i can find great , thank you",,coffee EOS_Z1,you're welcome,you're welcome !
203,4,,,,,
203,0,find directions to the nearest starbucks,EOS_Z1,EOS_Z1 poi,the nearest poi_SLOT is poi_SLOT and there is traffic_info_SLOT on the route .,there is no poi_SLOT close but there is two others; one is poi_SLOT that is distance_SLOT away and the other is poi_SLOT which is distance_SLOT away . which one do you want ?
203,1,"there is no starbucks close but there is two others; one is poi_SLOT that is distance_SLOT away and the other is poi_SLOT which is distance_SLOT away . which one do you want ? let 's go at cafe venetia please , send the address on my screen and pich the quickest route",EOS_Z1,EOS_Z1,the address is address_SLOT and i sent the info on your screen . you're welcome !,poi_SLOT is located at address_SLOT with traffic_info_SLOT is that going to be okay ?
203,2,cafe venetia is located at address_SLOT with traffic_info_SLOT is that going to be okay ? yes . set gps for the quickest route now .,EOS_Z1,EOS_Z1,gps set for quickest route now .,"i sent the info on your screen , drive carefully !"
203,3,"i sent the info on your screen , drive carefully ! thanks",,EOS_Z1,you're welcome,you're welcome !
81,4,,,,,
