EVALUATION RESULTS:
bleu,success,match
0.0023267224685850074,0.23809523504830393,0.2509505703326635
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
123,1,what city are you in ? i'm in manhattan,<extra_id_0> ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week,manhattan EOS_Z1,you're welcome ! weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ;,this weekly_time_SLOT in location_SLOT the temperature will range from temperature_SLOT to temperature_SLOT
123,2,this week in manhattan the temperature will range from temperature_SLOT to temperature_SLOT thank you very much car !,<extra_id_0> ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week ; week,manhattan EOS_Z1,you're welcome ! ! weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT ; weekly_time_SLOT,i'm here to assist you !
153,3,,,,,
153,0,navigate home,<extra_id_0> home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigat,EOS_Z1,i welcome . i welcome . i welcome . i welcome . i welcome . i welcome . i welcome . i welcome . i welcome . i welcome . i welcome . i welcome . i,poi_type_SLOT is distance_SLOT away at address_SLOT
153,1,home is distance_SLOT away at address_SLOT is that route avoiding heavy traffic ?,<extra_id_0> home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigat,EOS_Z1,you're welcome ! navigate poi_type_SLOT ; navigate poi_type_SLOT ; navigate poi_type_SLOT ; navigate poi_type_SLOT ; navigate poi_type_SLOT ; navigate poi_type_SLOT ; navigate poi_type_SLOT ; navigate poi_type_SLOT ; navigate poi_type_SLOT ;,no the only route available has traffic_info_SLOT . i'm sorry .
153,2,no the only route available has heavy traffic . i'm sorry . that is ok .,<extra_id_0> ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate home ; navigate,EOS_Z1,you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome .,"sorry about it , enjoy some music in the meantime !"
284,3,,,,,
284,0,check today 's forecast for rain,<extra_id_0> forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast,rain ; today EOS_Z1,you're welcome ! weather_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast_forecast,what city do you want to know if it 's going to weather_attribute_SLOT or not ?
284,1,what city do you want to know if it 's going to rain or not ? fresno thanks,<extra_id_0> forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast,rain ; today ; fresno EOS_Z1,you're welcome ! forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast,there is no weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT but it will be weather_attribute_SLOT
284,2,there is no rain in fresno today but it will be weather_attribute_SLOT thank you,<extra_id_0> forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast,rain ; today ; fresno EOS_Z1,you're welcome ! you're welcome ! you're welcome ! you're welcome ! you're welcome ! you're welcome ! you're welcome ! you're welcome ! you're welcome ! you're welcome !,you are welcome
15,3,,,,,
15,0,is it going to snow this week,<extra_id_0> ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow,snow EOS_Z1,you're welcome ! going to welcome ! going to welcome ! going to welcome ! going to welcome ! going to welcome ! going to welcome ! going to welcome ! going to welcome ! going to welcome !,where should i check for weather_attribute_SLOT ?
15,1,where should i check for snow ? corona,<extra_id_0> ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow ; snow,snow ; corona EOS_Z1,; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ; weather_attribute_SLOT ;,there will be no weather_attribute_SLOT in location_SLOT this weekly_time_SLOT .
