EVALUATION RESULTS:
bleu,success,match
0.0038684946457005075,0.23471538653163648,0.21305841923666466
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
188,0,set reminder for doctors appointment on the 12th at 4 :50,<extra_id_0> appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,12th EOS_Z1,you're welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,ok i've set a reminder for your event_SLOT 's appointment on date_SLOT at 4 :50
226,1,,,,,
226,0,check doctor 's appointment date,<extra_id_0> appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,EOS_Z1 date event,you're welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,your event_SLOT is on date_SLOT at 2 pm .
234,1,,,,,
234,0,what time is my lab appointment for,<extra_id_0> appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,lab appointment EOS_Z1,you're welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,your next event_SLOT appointment is next date_SLOT at 2 pm .
225,1,,,,,
225,0,schedule an appointment for yoga,<extra_id_0> appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,EOS_Z1,you're welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,okay scheduling an appointment for event_SLOT .
87,1,,,,,
87,0,which day is my appointment on,<extra_id_0> appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,EOS_Z1,you're welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,which appointment would you like the date for ?
95,1,,,,,
95,0,what is on my schedule today,<extra_id_0> ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,EOS_Z1,you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome .,you have an event_SLOT weekly_time_SLOT_time_SLOT at time_SLOT
299,1,,,,,
299,0,make a note that at 5 pm on the 12th i have yoga,<extra_id_0> ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga ; yoga,the 12th ; yoga ; 5pm EOS_Z1 time,you're welcome . i have a note . i have a note . i have a note . i have a note . i have a note . i have a note . i have,making a note for event_SLOT at time_SLOT on date_SLOT .
223,1,,,,,
223,0,when am i playing tennis,<extra_id_0> tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis ; tennis,EOS_Z1,you're welcome . i i i i i i i i i i i i i i i i i i i i i i,you are playing event_SLOT on address_SLOT
249,1,,,,,
249,0,schedule a meeting at 6 pm on the 5th of this month with boss to go over quarterly report .,<extra_id_0> ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,5th ; boss ; meeting ; go over quarterly report ; 6pm EOS_Z1 time,you're welcome . a event_SLOT . a event_SLOT . a event_SLOT . a event_SLOT . a event_SLOT . a event_SLOT . a event_SLOT . a event_SLOT . a event_SLOT . a event_SLOT . a event_SLOT .,"okay , scheduling a event_SLOT with your party_SLOT to agenda_SLOT on date_SLOT at time_SLOT"
59,1,,,,,
59,0,set a reminder for my dentist appointment with dad on the first at 2pm .,<extra_id_0> dentist appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,1st ; dentist ; 2pm EOS_Z1 date,you're welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,"ok , event_SLOT with your dad on date_SLOT at time_SLOT is set"
240,1,,,,,
240,0,tell me when is my next meeting and who are invited in the meeting and what are the agenda of the next meeting,<extra_id_0> meeting EOS_Z1 next meeting EOS_Z1 ; next meeting ; next meeting ; next meeting ; next meeting ; next meeting ; next meeting ; next meeting ; next meeting ; next meeting ; next meeting ; next meeting,monday ; infrastructure team ; meeting ; go over budget ; 7pm EOS_Z1 agenda date party,you are welcome . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next event_SLOT . next,your next event_SLOT is on date_SLOT at address_SLOT the party_SLOT to agenda_SLOT
34,1,,,,,
34,0,i have an eye doctors appointment on the 12th at 5 pm,<extra_id_0> appointment EOS_Z1 appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,12th ; 5pm EOS_Z1 event time,you are welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,i will note down your eye event_SLOT at time_SLOT date_SLOT
103,1,,,,,
103,0,what time is my doctor 's appointment,<extra_id_0> appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,EOS_Z1,you're welcome . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address,your event_SLOT 's appointment is scheduled for date_SLOT at 11 am .
275,1,,,,,
275,0,schedule a lab appointment at 6 pm on august 3 . alex is coming along,<extra_id_0> appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,alex ; lab appointment ; 6pm EOS_Z1,you're welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,reminder set for event_SLOT appointment at address_SLOT august address_SLOT
2,1,,,,,
2,0,what day is the football game,<extra_id_0> ; football game ; football game ; football game ; football game ; football game ; football game ; football game ; football game ; football game ; football game ; football game ; football game,football EOS_Z1,you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome . you're welcome .,the event_SLOT game is on date_SLOT
129,1,,,,,
129,0,what time is my dinner reservation,<extra_id_0> dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner dinner,dinner ; dinner EOS_Z1,you're welcome . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT . event_SLOT .,your event_SLOT reservation is at 5 pm .
200,1,,,,,
200,0,can you tell me the next day that i have an appointment with the eye doctor,<extra_id_0> appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment appointment,EOS_Z1 date event,you're welcome . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment . appointment .,your next appointment with your event_SLOT is date_SLOT at time_SLOT
209,3,,,,,
209,0,what 's the weather forecast for tomorrow,<extra_id_0> tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow,tomorrow EOS_Z1,you're welcome . weather party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT,what city are you asking about ?
209,1,what city are you asking about ? will it be hot in atherton tomorrow ?,<extra_id_0> tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow,tomorrow ; hot ; atherton EOS_Z1,you are welcome ! party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT,"party_SLOT will not be weather_attribute_SLOT in location_SLOT , it will be weather_attribute_SLOT , low of temperature_SLOT , high of temperature_SLOT"
209,2,"tomorrow will not be hot in atherton , it will be dry , low of temperature_SLOT , high of temperature_SLOT thank you !",<extra_id_0> tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow,tomorrow ; hot ; atherton EOS_Z1,you're welcome !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !,no problem !
239,3,,,,,
239,0,what time is my doctor apartment and who is it with ?,<extra_id_0> ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,doctor appointment EOS_Z1 event,you are welcome . i have it is the i have it is the i have it is the i have it is the i have it is the i have it is the i have it is the i have it,are you talking about the event_SLOT on date_SLOT or the one on date_SLOT ?
239,1,are you talking about the event_SLOT on date_SLOT or the one on the 5th ? the one on wednesday .,<extra_id_0> ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,doctor appointment ; wednesday EOS_Z1 event party time,you are welcome ! ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,your event_SLOT on date_SLOT is at time_SLOT with your party_SLOT
239,2,your event_SLOT on wednesday is at time_SLOT with your party_SLOT and how about the one on the 5th ?,<extra_id_0> ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,doctor appointment ; 5th EOS_Z1 party time,you're welcome ! ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,your event_SLOT appointment on date_SLOT is at time_SLOT with party_SLOT
318,3,,,,,
318,0,give me a location to a local parking lot,<extra_id_0> ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot,parking EOS_Z1,you're welcome . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address . address,there 's a poi_type_SLOT distance_SLOT away . would you like the name and address of it ?
318,1,there 's a parking garage distance_SLOT away . would you like the name and address of it ? yes and please provide a quick route to get there .,<extra_id_0> parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local,parking EOS_Z1 poi,you are welcome . a local poi_type_SLOT lot ; a local poi_type_SLOT lot ; a local poi_type_SLOT lot ; a local poi_type_SLOT lot ; a local poi_type_SLOT lot ; a local poi_type_SLOT lot ; a local poi_type_SLOT,navigating to poi_SLOT
318,2,"navigating to poi_SLOT please pick the quickest route , thank you !",<extra_id_0> parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local parking lot ; a local,parking ; quickest EOS_Z1,you're welcome !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !SLOT !,"i did , and i sent the info on your screen : drive carefully !"
322,3,,,,,
322,0,find a coffee place,<extra_id_0> ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place,coffee EOS_Z1,you're welcome . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place . poi_type_SLOT place .,poi_SLOT serves poi_type_SLOT and is distance_SLOT away at address_SLOT
322,1,"poi_SLOT serves coffee and is distance_SLOT away at address_SLOT sounds great , let 's go there .",<extra_id_0> ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place,coffee or tea place EOS_Z1,you're welcome !coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee,there is traffic_info_SLOT on the distance_SLOT route to poi_SLOT; enjoy .
322,2,there is traffic_info_SLOT on the distance_SLOT route to philz; enjoy . thank you .,<extra_id_0> ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place ; coffee place,coffee or tea place EOS_Z1,you are welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome . welcome .,you're welcome .
269,3,,,,,
269,0,what is the current temperature,<extra_id_0> temperature temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ;,EOS_Z1,you are welcome . weather_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT,which location do you want to know the current temperature of ?
269,1,which location do you want to know the current temperature of ? alameda,<extra_id_0> ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature,alameda EOS_Z1,you are welcome ! temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature,"the temperature in location_SLOT now is low temperature_SLOT , and high temperature_SLOT"
269,2,"the temperature in alameda now is low temperature_SLOT , and high temperature_SLOT okay , thank you",<extra_id_0> ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature ; temperature,alameda EOS_Z1,you are welcome !SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .SLOT .S,you are welcome
151,3,,,,,
151,0,please let me know the weather forecast for tomorrow,<extra_id_0> tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ;,tomorrow EOS_Z1,you're welcome . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather,what city are you interested in the forecast for ?
151,1,what city are you interested in the forecast for ? los angeles .,<extra_id_0> tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ;,tomorrow ; los angeles EOS_Z1,you are welcome ! weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather,"it will weather_attribute_SLOT in location_SLOT party_SLOT , with a low of temperature_SLOT and a high of temperature_SLOT ."
151,2,"it will weather_attribute_SLOT in los angeles tomorrow , with a low of temperature_SLOT and a high of temperature_SLOT . thank you .",<extra_id_0> ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather tomorrow ; weather,tomorrow ; los angeles EOS_Z1,you are welcome . weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather party_SLOT ; weather,no problem .
324,3,,,,,
324,0,search today 's forecast,<extra_id_0> forecast forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast,today EOS_Z1,you're welcome . forecast . forecast . forecast . forecast . forecast . forecast . forecast . forecast . forecast . forecast . forecast . forecast . forecast . forecast . forecast .,what city can i give you the weather forecast for ?
324,1,what city can i give you the weather forecast for ? will it be humid in oakland today ?,<extra_id_0> ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast,today ; humid ; oakland EOS_Z1 weather_attribute,you are welcome ! forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast,weekly_time_SLOT_time_SLOT is gonna be weather_attribute_SLOT on location_SLOT
324,2,today is gonna be weather_attribute_SLOT on oakland thank you .,<extra_id_0> ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast,today ; humid ; oakland EOS_Z1,you are welcome . forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast ; forecast,you're welcome !
179,3,,,,,
179,0,what is the weather going to be like today and tomorrow,<extra_id_0> tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow,today EOS_Z1,you are welcome . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather party_SLOT . weather,which city are you wanting to know the weather for ?
179,1,"which city are you wanting to know the weather for ? seatlle , will it be windy ?",<extra_id_0> tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow,today ; windy ; seattle EOS_Z1,you are welcome ! party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT,it will be weather_attribute_SLOT party_SLOT in location_SLOT .
179,2,it will be windy tomorrow in seattle . thank you .,<extra_id_0> tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow tomorrow,today ; windy ; seattle EOS_Z1,you are welcome . party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT party_SLOT,you are welcome !
52,3,,,,,
52,0,kapan saya berobat berikutnya,<extra_id_0> ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,EOS_Z1,i i i i i i i i i i i i i i i i i i i i i i i i i,anda harus berobat berikutnya pada date_SLOT time_SLOT
52,1,anda harus berobat berikutnya pada date_SLOT time_SLOT tolong atur pengingat untuk berobat,<extra_id_0> ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,EOS_Z1,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,pengingat telah diatur
52,2,pengingat telah diatur terima kasih,EOS_Z1 ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,EOS_Z1,; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,sama-sama
68,3,,,,,
68,0,is there snow in the forecast for the week,<extra_id_0> forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast forecast,snow EOS_Z1,you're welcome . weather . weather . weather_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_SLOT_,what city can i give you this weather information for ?
