EVALUATION RESULTS:
bleu,success,match
0.15830664661649013,0.7874601437853891,0.7651515151225321
DECODED RESULTS
dial_id,turn_num,user,bspn_gen,bspn,resp_gen,resp
297,2,"unfortunately there is traffic_info_SLOT but it 's just distance_SLOT away , you should be able to reach it quickly anyway what is the address ?",nearest EOS_Z1,nearest EOS_Z1,"the address is address_SLOT , i sent it on your screen",address_SLOT is the location of poi_SLOT
297,3,address_SLOT is the location of poi_SLOT thank you very much car !,nearest EOS_Z1,nearest EOS_Z1,you're welcome !,you're welcome !
7,4,,,,,
7,0,give me directions to the closest grocery store,grocery store EOS_Z1,grocery store EOS_Z1,the distance_SLOT poi_type_SLOT is poi_SLOT at address_SLOT,we're distance_SLOT away from poi_SLOT but there is a traffic_info_SLOT
7,1,we're distance_SLOT away from poi_SLOT but there is a traffic_info_SLOT what is the next closest location ?,grocery store EOS_Z1,grocery store EOS_Z1 distance,the distance_SLOT poi_type_SLOT is poi_SLOT at address_SLOT,i'm sorry but there are no other options distance_SLOT
7,2,"i'm sorry but there are no other options distance_SLOT ok , well make a route to the willows market then , try to avoid the car accident .",grocery store EOS_Z1,grocery store EOS_Z1,"i sent the info on your screen , you're welcome !","ok driver , making a route to poi_SLOT and avoiding the car accident ."
7,3,"ok driver , making a route to willows market and avoiding the car accident . that 's great ! thank you car !",grocery store EOS_Z1,grocery store EOS_Z1,you're welcome !,you are welcome driver !
8,4,,,,,
8,0,where does my friend live ?,EOS_Z1,EOS_Z1,you have two poi_type_SLOT listed . one is distance_SLOT away . would you like to go there ?,party_SLOT 's house is located distance_SLOT away at address_SLOT avenue .
8,1,jill 's house is located distance_SLOT away at address_SLOT avenue . -,EOS_Z1,EOS_Z1,party_SLOT 's house is distance_SLOT away at address_SLOT ave .,sorry i didn't get that .
8,2,"sorry i didn't get that . i was thinking about something that happened to jill yesterday , long story . . please pick a quick route to get there , thank you !",EOS_Z1,quickest EOS_Z1 distance,"i sent the info on your screen , you're welcome !",the distance_SLOT route is address_SLOT ave . at distance_SLOT . we will be there shortly .
8,3,the distance_SLOT route is address_SLOT ave . at distance_SLOT . we will be there shortly . thank you !,EOS_Z1,quickest EOS_Z1,you're welcome !,you're welcome !
2,2,,,,,
2,0,cari tahu pihak yang menghadiri aktivitas sepakbola saya carikan juga waktunya,aktivitas sepakbola EOS_Z1 date party,aktivitas sepakbola EOS_Z1 party,"anda memiliki dua event_SLOT event_SLOT yang terjadwal , yang pertama pada date_SLOT bersama party_SLOT",event_SLOT event_SLOT anda telah terjadwal pada date_SLOT pukul address_SLOT party_SLOT
2,1,aktivitas sepakbola anda telah terjadwal pada date_SLOT pukul address_SLOT party_SLOT terima kasih sobat,aktivitas sepakbola EOS_Z1,aktivitas sepakbola EOS_Z1,sama-sama,sama-sama sahabat
20,3,,,,,
20,0,apakah diperkirakan salju untuk pekan ini,salju ; pekan EOS_Z1,salju ; pekan EOS_Z1,kota apa yang kamu inginkan ?,kota manakah yang kamu ingin tahu apakah terdapat weather_attribute_SLOT nya ?
20,1,"kota manakah yang kamu ingin tahu apakah terdapat salju nya ? untuk corona , tolong !",salju ; pekan ; corona EOS_Z1,salju ; pekan ; corona EOS_Z1,tidak akan terjadi weather_attribute_SLOT di location_SLOT weekly_time_SLOT_time_SLOT ini,tidak ada weather_attribute_SLOT di dalam perkiraan untuk location_SLOT
20,2,tidak ada salju di dalam perkiraan untuk corona terima kasih,salju ; pekan ; corona EOS_Z1,salju ; pekan ; corona EOS_Z1,sama-sama,sama-sama
71,4,,,,,
71,0,"car i need to go back home , it 's in the area , please pick a route with no traffic",home EOS_Z1 traffic_info,home EOS_Z1,there is traffic_info_SLOT on our way but i sent the route on your screen,event_SLOT you poi_type_SLOT .
71,1,taking you home . what is my address ?,home EOS_Z1,home EOS_Z1,your poi_type_SLOT is at address_SLOT,"your address is address_SLOT , we're distance_SLOT away from poi_type_SLOT now"
71,2,"your address is address_SLOT , we're distance_SLOT away from home now set gps for a route home with zero to no traffic .",home EOS_Z1 traffic_info,home EOS_Z1,"there is traffic_info_SLOT on our way , i sent the info on your screen , drive carefully !",your gps has been set for poi_type_SLOT .
71,3,your gps has been set for home . thank you,home EOS_Z1,home EOS_Z1,you're welcome .,"you're welcome , happy to help ."
125,4,,,,,
125,0,"i need to know my conference agenda , date and who is attending .",conference EOS_Z1 date party,conference EOS_Z1 agenda date party,your event_SLOT agenda is date_SLOT at address_SLOT party_SLOT,your event_SLOT is set for date_SLOT with your party_SLOT to agenda_SLOT
125,1,"your conference is set for date_SLOT with your party_SLOT to agenda_SLOT great , and who all will be there ?",conference EOS_Z1 party,conference EOS_Z1 party,you are welcome,the event_SLOT is with your party_SLOT
125,2,the conference is with your party_SLOT thanks .,conference EOS_Z1,conference EOS_Z1,you're welcome .,you're welcome . don't forget it 's held in room_SLOT
125,3,you're welcome . don't forget it 's held in room_SLOT thank you .,conference EOS_Z1,conference EOS_Z1,you're welcome,no problem
206,4,,,,,
206,0,"i'm desiring to eat at some chinese restaurant , is there anything in this local area ?",chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,poi_SLOT is distance_SLOT away .,we're distance_SLOT away from p .f . changs : do you want to go there ?
206,1,"we're distance_SLOT away from p .f . changs : do you want to go there ? yes , please , and pick a route to avoid all heavy traffic",chinese restaurant EOS_Z1 traffic_info,chinese restaurant EOS_Z1,there is traffic_info_SLOT on our way but you should be able to reach there fast enough,event_SLOT you to pf changs .
206,2,taking you to pf changs . what is the address ?,chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,poi_SLOT is at address_SLOT,the addres of p .f .changs is address_SLOT real
206,3,"the addres of p .f .changs is address_SLOT real sounds good , set the navigation there please .",chinese restaurant EOS_Z1,chinese restaurant EOS_Z1,"you're welcome , have a great day .","navigation set , we should arrive shortly ."
248,4,,,,,
248,0,take me to the mall to buy some clothes,EOS_Z1,shopping center EOS_Z1,poi_SLOT is distance_SLOT away at address_SLOT,poi_SLOT is the distance_SLOT poi_type_SLOT to you . would you like the address ?
248,1,poi_SLOT is the closest shopping center to you . would you like the address ? yes .,shopping center EOS_Z1,shopping center EOS_Z1,poi_SLOT is at address_SLOT,"we're going to address_SLOT , there is traffic_info_SLOT but it 's just distance_SLOT away"
248,2,"we're going to address_SLOT , there is traffic_info_SLOT but it 's just distance_SLOT away i wish to find a route with no traffic but it 's okay , please send the info on the gps , thanks !",shopping center EOS_Z1,shopping center EOS_Z1,you're welcome !,sending the address for the poi_SLOT at address_SLOT to your gps .
248,3,sending the address for the poi_SLOT at address_SLOT to your gps . thank you car !,shopping center EOS_Z1,shopping center EOS_Z1,you're welcome !,you're welcome !
70,4,,,,,
70,0,pull up directions to 5672 barringer street,EOS_Z1,EOS_Z1,"i have two listings for address_SLOT , i sent the info on your screen",here are directions to address_SLOT
70,1,"here are directions to address_SLOT pick a route with no traffic and let 's go there , thank you !",EOS_Z1 traffic_info,EOS_Z1,"i sent the info on your screen , you're welcome !","the only route has traffic_info_SLOT , is that alright ?"
70,2,"the only route has heavy traffic , is that alright ? yes , patience , i need to get there anyway . . thank you car , send the info on my screen please !",EOS_Z1,certain address EOS_Z1,"you're welcome , have a great day .",directing to address_SLOT now .
70,3,directing to address_SLOT now . thanks .,EOS_Z1,certain address EOS_Z1,you're welcome .,you're welcome and have a great day .
293,3,,,,,
293,0,is it snowing in redwood city right now ?,snowing ; redwood city EOS_Z1,redwood city EOS_Z1 weather_attribute,it will not weather_attribute_SLOT in location_SLOT right now .,it is weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT .
293,1,it is weather_attribute_SLOT in redwood city today . but it 's not snowing ?,snowing ; redwood city EOS_Z1,redwood city ; today EOS_Z1,it will not weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT .,"no , it is not weather_attribute_SLOT in location_SLOT weekly_time_SLOT_time_SLOT ."
293,2,"no , it is not snowing in redwood city today . thank you",snowing ; redwood city EOS_Z1,redwood city ; today EOS_Z1,you're welcome .,happy to help
22,2,,,,,
22,0,jam berapa pertemuan saya dan dimana lokasinya ?,pertemuan EOS_Z1 date party,pertemuan EOS_Z1 time,event_SLOT anda dilaksanakan pada date_SLOT bersama party_SLOT,event_SLOT anda telah dijadwalkan pada date_SLOT time_SLOT
22,1,pertemuan anda telah dijadwalkan pada date_SLOT time_SLOT dimanakah pertemuan ?,pertemuan EOS_Z1,pertemuan EOS_Z1,event_SLOT anda dilaksanakan pada date_SLOT time_SLOT,event_SLOT anda dilakukan di address_SLOT
278,3,,,,,
278,0,where can i get coffee ?,coffee EOS_Z1,coffee EOS_Z1,there is a poi_SLOT distance_SLOT away and poi_SLOT distance_SLOT away .,poi_SLOT is distance_SLOT away .
278,1,poi_SLOT is distance_SLOT away . is that the shortest route available ?,shortest ; coffee EOS_Z1,coffee ; shortest EOS_Z1,the distance_SLOT route is to poi_SLOT at address_SLOT,"i will pick the distance_SLOT route available for you , don't worry , do you want to get the info on your screen ?"
278,2,"i will pick the shortest route available for you , don't worry , do you want to get the info on your screen ? yes please . thanks .",shortest ; coffee EOS_Z1,coffee ; shortest EOS_Z1,you're welcome .,"i sent the route on your screen , you're welcome !"
121,3,,,,,
121,0,is it going to be cloudy this week,cloudy EOS_Z1,cloudy EOS_Z1,what city are you inquiring about ?,could you please let me know what place i am looking up the data for ?
121,1,could you please let me know what place i am looking up the data for ? boston,cloudy ; boston EOS_Z1,cloudy ; boston EOS_Z1,it will not be weather_attribute_SLOT in party_SLOT this weekly_time_SLOT .,this weekly_time_SLOT party_SLOT does not have any weather predictions of it being weather_attribute_SLOT
121,2,"this week boston does not have any weather predictions of it being cloudy thanks car , that works .",cloudy ; boston EOS_Z1,cloudy ; boston EOS_Z1,you're welcome .,no problem poi_type_SLOT driver !
158,3,,,,,
158,0,where is there a parking garage ?,parking garage EOS_Z1,parking garage EOS_Z1,poi_SLOT is distance_SLOT away .,i have located a poi_type_SLOT distance_SLOT away at address_SLOT called poi_SLOT
158,1,i have located a parking garage distance_SLOT away at address_SLOT called poi_SLOT what is the quickest route there ?,parking garage EOS_Z1,parking garage EOS_Z1,the distance_SLOT route is poi_SLOT at address_SLOT,"it is located distance_SLOT away , with traffic_info_SLOT en route ."
158,2,"it is located distance_SLOT away , with traffic_info_SLOT en route . okay perfect , thanks !",parking garage EOS_Z1,parking garage EOS_Z1,you're welcome !,no problem
38,4,,,,,
38,0,car please send me the fastest route to go back home,home EOS_Z1,home EOS_Z1,there is traffic_info_SLOT on our way but we're distance_SLOT away with traffic_info_SLOT on our way,event_SLOT you poi_type_SLOT .
38,1,taking you home . what is the address ?,home EOS_Z1,home EOS_Z1,your poi_type_SLOT is at address_SLOT,poi_type_SLOT is address_SLOT anything else i can help you with ?
38,2,"home is address_SLOT anything else i can help you with ? please send me the fastest route on screen and let 's go there , thank you !",home EOS_Z1,home EOS_Z1,setting navigation to address_SLOT now .,"got it , will do !"
38,3,"got it , will do ! thanks for all your help .",EOS_Z1,home EOS_Z1,you're welcome !,you're welcome . i am always happy to help .
66,3,,,,,
66,0,tell me the weather report in durham for this week,durham EOS_Z1,durham EOS_Z1,what day are you interested in ?,what days are you interested in ?
66,1,what days are you interested in ? the entire week .,durham ; entire week EOS_Z1,durham EOS_Z1,"the weather in location_SLOT is weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather","it will be weather_attribute_SLOT on date_SLOT , the weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , the weather_attribute_SLOT temperatures on date_SLOT and date_SLOT , weather_attribute_SLOT on date_SLOT , and weather_attribute_SLOT on date_SLOT in location_SLOT ."
66,2,"it will be weather_attribute_SLOT on monday , the weather_attribute_SLOT on tuesday , weather_attribute_SLOT on wednesday , the weather_attribute_SLOT temperatures on thursday and friday , weather_attribute_SLOT on saturday , and weather_attribute_SLOT on sunday in durham . perfect .",entire week EOS_Z1,durham EOS_Z1,you're welcome .,you are welcome .
73,3,,,,,
73,0,is it going to be overcast or cloudy at all any day this week,overcast EOS_Z1,overcast EOS_Z1,what city are you interested in ?,what city do you want the weather for ?
73,1,what city do you want the weather for ? i need this forecast information for the city of carson .,overcast ; carson EOS_Z1,overcast ; carson EOS_Z1,the weather in location_SLOT is a low of temperature_SLOT and a high of temperature_SLOT .,it won't be weather_attribute_SLOT or weather_attribute_SLOT at all this weekly_time_SLOT in location_SLOT
73,2,it won't be overcast or cloudy at all this week in carson thanks .,overcast ; carson EOS_Z1,overcast ; carson EOS_Z1,you're welcome .,you are welcome .
166,3,,,,,
166,0,give me directions to the local starbucks,EOS_Z1,EOS_Z1,there is a poi_SLOT distance_SLOT away .,i don't have info on the local poi_SLOT but i do see another poi_type_SLOT place . would you like to hear info on it ?
166,1,"i don't have info on the local starbucks but i do see another coffee place . would you like to hear info on it ? yes , please ! which one is its address ? there is any quick route available ?",coffee EOS_Z1,quick route EOS_Z1 poi,poi_SLOT is at address_SLOT,"there is poi_SLOT located at address_SLOT ave , there is traffic_info_SLOT but you're just distance_SLOT away"
166,2,"there is poi_SLOT located at address_SLOT ave , there is traffic_info_SLOT but you're just distance_SLOT away perfect !",coffee EOS_Z1,quick route EOS_Z1,"i sent the info on your screen , you're welcome !",you are welcome !
48,3,,,,,
48,0,bagaimanakah suhu di luar untuk hari ini,hari ini EOS_Z1,hari ini EOS_Z1,kota apa yang kamu ingin tahu ?,untuk kota manakah yang anda ingin tahu mengenai ini ?
48,1,untuk kota manakah yang anda ingin tahu mengenai ini ? tolong untuk manhattan,hari ini ; manhattan EOS_Z1,hari ini ; manhattan EOS_Z1 weather_attribute,kota mana yang kamu ingin tahu ?,"akan ada sebuah weather_attribute_SLOT pada weekly_time_SLOT_time_SLOT , suhu di location_SLOT diprediksi akan serendah weather_attribute_SLOT dan akan setinggi temperature_SLOT"
48,2,"akan ada sebuah weather_attribute_SLOT pada hari ini , suhu di manhattan diprediksi akan serendah weather_attribute_SLOT dan akan setinggi temperature_SLOT hebat , terima kasih",hari ini ; manhattan EOS_Z1,hari ini ; manhattan EOS_Z1,sama-sama,senang dapat membantu
85,3,,,,,
85,0,is there a parking garage within 2 miles ?,parking garage EOS_Z1,parking garage EOS_Z1,poi_SLOT is distance_SLOT away .,"yes , i have one listed that is distance_SLOT away ."
85,1,"yes , i have one listed that is distance_SLOT away . that 's great ! please pick the quickest route and send me the address on screen , thank you !",parking garage EOS_Z1,parking garage ; quickest EOS_Z1,"the address is address_SLOT , i sent it on your screen . you're welcome !","then let 's go at palo alto poi_type_SLOT r , i sent the info on your screen !"
85,2,"then let 's go at palo alto garage r , i sent the info on your screen ! fantastic . thanks , car !",parking garage EOS_Z1,parking garage ; quickest EOS_Z1,you're welcome !,you are welcome
32,4,,,,,
32,0,dimanakah saya dapat ke chinese food ?,chinese EOS_Z1,chinese EOS_Z1,"poi_SLOT berjarak 3 ,distance_SLOT",poi_SLOT dan poi_SLOT dua-duanya cukup distance_SLOT
32,1,poi_SLOT dan poi_SLOT dua-duanya cukup distance_SLOT yang mana yang memiliki jarak terpendek ?,jarak terpendek ; chinese EOS_Z1,chinese EOS_Z1 distance,"distance_SLOT adalah address_SLOT , berjarak 4 ,distance_SLOT",poi_SLOT lebih distance_SLOT
32,2,"poi_SLOT lebih distance_SLOT oke bagus , bolehkah saya mendapatkan alamatnya ?",jarak terpendek ; chinese EOS_Z1,chinese EOS_Z1,"poi_SLOT berjarak 3 ,distance_SLOT","tentu , poi_type_SLOT adalah address_SLOT , kita sedang berjarak 6 ,distance_SLOT , saya telah mengirimkan posisinya di petamu"
32,3,"tentu , alamatnya adalah address_SLOT , kita sedang berjarak 6 ,distance_SLOT , saya telah mengirimkan posisinya di petamu terima kasih mobil !",jarak terpendek ; chinese EOS_Z1,chinese EOS_Z1,sama-sama !,sama-sama
5,4,,,,,
5,0,where is home,home EOS_Z1,home EOS_Z1,poi_type_SLOT is distance_SLOT away .,"poi_type_SLOT is where is your heart is , at address_SLOT"
5,1,"home is where is your heart is , at address_SLOT okay , how far away am i and send me the quickest route",home EOS_Z1,home ; quickest EOS_Z1,"the distance_SLOT route is to poi_type_SLOT , distance_SLOT away .",you are distance_SLOT away from poi_type_SLOT with traffic_info_SLOT noted .
5,2,you are distance_SLOT away from home with traffic_info_SLOT noted . thank you very much car !,home EOS_Z1,home ; quickest EOS_Z1,you're welcome !,you are welcome driver !
5,3,you are welcome driver ! no response needed,home EOS_Z1,home ; quickest EOS_Z1,no problem,glad to help
79,3,,,,,
79,0,what is the weather like right now,EOS_Z1,EOS_Z1,what city do you want the weather for ?,what city shall i check for you ?
79,1,what city shall i check for you ? please check exeter : is it humid ?,humid ; exeter EOS_Z1,humid ; exeter EOS_Z1,"in location_SLOT it will be weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather_attribute_SLOT on date_SLOT , weather","weekly_time_SLOT_time_SLOT is not weather_attribute_SLOT in location_SLOT . it is weather_attribute_SLOT , low of temperature_SLOT , high of temperature_SLOT ."
79,2,"today is not humid in exeter . it is stormy , low of temperature_SLOT , high of temperature_SLOT . thank you !",humid ; exeter EOS_Z1,humid ; exeter EOS_Z1,you're welcome !,you're welcome !
215,3,,,,,
215,0,remind me to go swimming at 4 :50,swimming EOS_Z1,swimming EOS_Z1,"okay , i am scheduling a event_SLOT with your party_SLOT",am or pm ?
215,1,am or pm ? at 4 :50 pm the 12th of this month .,12th ; swimming EOS_Z1,swimming ; 12th EOS_Z1,"okay , i am sorry , i am sorry , i am sorry , i am sorry , i'm sorry , i'm sorry , i'm sorry , i",event_SLOT reminder has been set for date_SLOT at 4 :50pm .
215,2,swimming reminder has been set for the 12th at 4 :50pm . thanks,12th ; swimming EOS_Z1,swimming ; 12th EOS_Z1,you're welcome .,you're welcome .
298,3,,,,,
298,0,remind me about tennis at 10am at the end of march with martha,martha ; tennis ; 10am EOS_Z1,martha ; tennis ; 10am EOS_Z1,"okay , setting a reminder for event_SLOT at address_SLOT the end of march with party_SLOT .",okay a reminder is set for event_SLOT with party_SLOT at time_SLOT . what is the date for the scheduled event_SLOT event ?
298,1,okay a reminder is set for tennis with martha at 10am . what is the date for the scheduled tennis event ? just set it for the end of march,martha ; tennis ; 10am EOS_Z1 date,martha ; tennis ; 10am EOS_Z1,"okay , setting a reminder for your event_SLOT event with party_SLOT at 10 am .",ok setting reminder for your event_SLOT with party_SLOT at time_SLOT for the last weekly_time_SLOT of march .
298,2,ok setting reminder for your tennis with martha at 10am for the last week of march . thanks,martha ; tennis ; 10am EOS_Z1,martha ; tennis ; 10am EOS_Z1,you are welcome .,you are welcome .
29,4,,,,,
29,0,berikan saya arah menuju restoran masakan cina terdekat,terdekat ; restoran cina EOS_Z1,terdekat ; restoran cina EOS_Z1,"poi_type_SLOT distance_SLOT adalah poi_SLOT yang berjarak 9 ,distance_SLOT","terdapat poi_SLOT yang berjarak 4 ,distance_SLOT : apakah anda ingin pergi kesana ?"
29,1,"terdapat poi_SLOT yang berjarak 4 ,distance_SLOT : apakah anda ingin pergi kesana ? apa alamatnya ?",terdekat ; restoran cina EOS_Z1,terdekat ; restoran cina EOS_Z1,"poi_SLOT berjarak 4 ,distance_SLOT",poi_SLOT berlokasi di address_SLOT aakah anda ingin saya menyetel gps ?
29,2,poi_SLOT berlokasi di address_SLOT aakah anda ingin saya menyetel gps ? atur gps untuk rute tercepat,terdekat ; restoran cina EOS_Z1,terdekat ; restoran cina EOS_Z1,"poi_type_SLOT adalah address_SLOT , berjarak 3 ,distance_SLOT",gps telah diatur ke poi_SLOT dengan rute distance_SLOT
29,3,gps telah diatur ke poi_SLOT dengan rute tercepat terima kasih mobil !,terdekat ; restoran cina EOS_Z1,terdekat ; restoran cina EOS_Z1,sama-sama !,sama-sama
59,3,,,,,
59,0,seperti apa perkiraan cuaca untuk 7 hari ke depan,7 hari kedepan EOS_Z1,7 hari kedepan EOS_Z1,kota apa yang kamu ingin tahu perkiraan cuacanya ?,apakah nama kota yang kamu ingin tahu perkiraan cuacanya ?
59,1,"apakah nama kota yang kamu ingin tahu perkiraan cuacanya ? carson , tolong",EOS_Z1,7 hari kedepan ; carson EOS_Z1,kota apa yang kamu ingin tahu mengenai perkiraan cuacanya ?,"di location_SLOT akan terjadi weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , weather_attribute_SLOT pada date_SLOT , dan weather_attribute_SLOT pada date_SLOT"
59,2,"di carson akan terjadi weather_attribute_SLOT pada senin , weather_attribute_SLOT pada selasa , weather_attribute_SLOT pada rabu , weather_attribute_SLOT pada kamis , weather_attribute_SLOT pada jumat , weather_attribute_SLOT pada sabtu , dan weather_attribute_SLOT pada minggu terima kasih",EOS_Z1,7 hari kedepan ; carson EOS_Z1,sama-sama,sama-sama !
263,3,,,,,
263,0,are there clear skies in the forecast today,clear skies ; today EOS_Z1,clear skies ; today EOS_Z1,what city are you interested in ?,what location would you like the weather information for ?
263,1,what location would you like the weather information for ? i would like to know about san jose .,clear skies ; today ; san jose EOS_Z1,clear skies ; today ; san jose EOS_Z1,it will not be clear in location_SLOT weekly_time_SLOT_time_SLOT .,"weekly_time_SLOT_time_SLOT in location_SLOT there will be an weather_attribute_SLOT , co weather_attribute_SLOT ."
263,2,"today in san jose there will be an overcast , co clear skies . thanks .",clear skies ; today ; san jose EOS_Z1,clear skies ; today ; san jose EOS_Z1,no problem .,no problem .
153,3,,,,,
153,0,navigate home,home EOS_Z1,EOS_Z1,navigating you to poi_type_SLOT,poi_type_SLOT is distance_SLOT away at address_SLOT
153,1,home is distance_SLOT away at address_SLOT is that route avoiding heavy traffic ?,home EOS_Z1 traffic_info,EOS_Z1,there is a traffic_info_SLOT on our way but i sent on your screen the best option .,no the only route available has traffic_info_SLOT . i'm sorry .
153,2,no the only route available has heavy traffic . i'm sorry . that is ok .,home EOS_Z1,EOS_Z1,you're welcome .,"sorry about it , enjoy some music in the meantime !"
72,3,,,,,
72,0,where can i get tea ?,coffee or tea place EOS_Z1,EOS_Z1 poi,poi_SLOT is distance_SLOT away .,poi_SLOT is distance_SLOT away and serves poi_type_SLOT and tea . do you want the address ?
72,1,poi_SLOT is distance_SLOT away and serves coffee and tea . do you want the address ? yes .,coffee or tea place EOS_Z1,EOS_Z1,poi_SLOT is at address_SLOT,palo alto is located at address_SLOT
72,2,palo alto is located at address_SLOT sounds great . thank you .,coffee or tea place EOS_Z1,EOS_Z1,you're welcome .,you're welcome !
34,2,,,,,
